,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_FT,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
7252,0,0,0,1,0,0,1,2,2,1,0,0,2,4,34,8,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,6.0,0.5950583333333332,1.792433333333333,0.376,2.426
7253,0,0,0,1,0,0,1,2,2,1,0,0,2,4,34,7,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.9,3.0,0.266625,1.4154666666666669,0.531,3.053
7254,0,0,0,1,0,0,1,2,2,1,0,0,2,4,34,6,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.8,13.0,-0.818875,-0.6528333333333332,-2.06,-0.435
7255,0,1,0,0,0,0,1,1,2,1,1,0,2,4,34,5,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.8,5.0,-0.5447166666666666,-0.40916666666666657,-0.109,2.252
7256,0,1,0,0,0,0,1,1,2,1,1,0,2,4,34,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.2,6.0,0.6242833333333332,1.5917666666666668,0.772,2.803
7257,0,0,0,1,0,0,1,1,1,1,1,0,2,4,34,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.4,12.0,0.3682166666666666,1.7480000000000002,1.546,3.698
7258,0,0,0,1,0,0,1,0,1,1,1,0,2,4,34,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,8.0,0.7439666666666666,1.8426,0.19,1.935
7259,0,0,0,1,0,0,1,0,0,1,1,0,2,4,34,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.4,3.0,0.7411833333333331,1.7580333333333331,0.345,2.95
7260,0,0,0,1,0,1,1,2,2,1,0,1,1,4,33,5,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.0,9.0,0.492075,1.8641,0.32,2.168
7261,0,0,0,1,0,1,1,2,1,1,0,1,1,4,33,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,1.0,0.2374,2.076233333333333,-0.501,3.252
7262,0,0,0,1,0,1,1,2,0,1,0,1,1,4,33,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,13.0,0.2805416666666666,1.1632,-0.662,0.983
7263,0,0,0,1,0,1,1,1,0,1,0,1,1,4,33,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,13.0,0.371,1.9931,-1.72,2.29
7264,0,0,0,1,0,1,1,0,0,1,0,1,1,4,33,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.9,6.0,0.8859166666666666,1.2850333333333332,0.56,2.396
7265,0,0,0,1,0,0,1,2,1,0,1,0,1,4,32,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.9,13.0,0.2568833333333333,1.2133666666666665,-1.361,0.764
7266,0,0,0,1,0,0,1,1,1,1,1,0,0,4,32,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.2,12.0,0.6883,1.4068666666666667,1.096,2.9960000000000004
7267,0,0,0,1,0,0,1,0,1,1,1,0,0,4,32,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,6.0,0.6896916666666666,1.7078666666666669,0.73,2.197
7268,0,0,0,1,0,0,1,0,0,1,1,0,0,4,32,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95.5,2.0,0.3640416666666666,1.6405,-0.043,3.46
7269,0,0,0,1,0,1,1,2,2,1,0,1,0,4,31,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.6,6.0,1.1419833333333331,1.2047666666666663,0.659,2.214
7270,1,0,0,0,0,1,1,2,2,1,0,1,0,4,31,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.1,9.0,0.9777666666666668,1.3294666666666668,0.506,1.666
7271,1,0,0,0,0,1,1,2,1,1,0,1,0,4,31,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.0,13.0,0.19008333333333327,1.2090666666666663,-1.113,1.862
7272,0,0,0,1,0,1,1,2,0,1,0,1,0,4,31,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,13.0,0.64655,2.016033333333333,-0.221,1.16
7273,0,0,0,1,0,1,1,1,0,1,0,1,0,4,31,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,13.0,0.6869083333333332,2.106333333333333,-1.012,1.5630000000000002
7274,0,0,0,1,0,1,1,0,0,1,0,1,0,4,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.5,8.0,0.7871083333333333,1.2979333333333332,-0.17800000000000002,1.841
7275,1,0,0,0,0,0,1,0,1,0,0,1,0,4,30,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.8,6.0,0.9555,1.2148,0.5429999999999999,2.201
7276,1,0,0,0,0,0,1,0,0,0,0,1,0,4,30,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.8,13.0,0.341775,1.0843666666666665,-1.385,2.246
7277,0,0,0,1,0,1,1,3,2,0,0,0,0,4,29,7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0,4.0,-0.06876666666666666,1.510066666666667,-0.402,2.264
7278,0,0,0,1,0,1,1,3,2,0,0,0,0,4,29,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.7,4.0,-0.12304166666666665,1.3925333333333332,-0.303,2.537
7279,0,0,1,0,0,1,1,3,1,0,0,0,0,4,29,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.3,1.0,0.5644416666666666,1.6347666666666667,-0.6920000000000001,3.346
7280,0,0,0,1,0,1,1,3,0,0,0,0,0,4,29,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,11.0,0.371,1.5301333333333331,-0.8340000000000001,3.834
7281,0,0,0,1,0,1,1,2,0,0,0,0,0,4,29,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,12.0,0.425275,1.7594666666666667,0.199,3.813
7282,0,0,0,1,0,1,1,1,0,0,0,0,0,4,29,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.4,11.0,0.049525,1.2664,-1.491,2.92
7283,0,0,1,0,0,1,1,0,0,0,0,0,0,4,29,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.4,14.0,0.7704083333333333,1.246333333333333,1.046,2.3080000000000003
7284,1,0,0,0,0,0,1,3,2,0,1,1,2,3,22,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.8,11.0,0.9861166666666668,1.1746666666666663,-1.29,3.263
7285,0,0,0,1,0,0,1,2,2,0,1,1,2,3,22,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.4,6.0,1.0737916666666667,1.275,0.746,2.346
7286,1,0,0,0,0,0,1,2,1,0,1,1,2,3,22,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,14.0,1.1155416666666669,1.705,1.198,2.406
7287,0,0,0,1,0,0,1,1,1,0,1,1,2,3,22,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.3,9.0,0.8107666666666666,0.9998,0.7170000000000001,1.933
7288,1,0,0,0,0,0,1,1,0,0,1,1,2,3,22,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,12.0,0.9415833333333332,1.267833333333333,0.665,3.691
7289,0,0,0,1,0,0,1,0,0,0,1,1,2,3,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.2,5.0,0.6368083333333332,1.6835,-0.163,2.834
7290,0,0,0,1,0,1,1,0,0,0,1,1,1,3,21,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.7,6.0,1.2449666666666668,1.4283666666666668,0.365,2.547
7291,0,0,0,1,0,0,1,1,0,0,0,1,1,3,20,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,13.0,1.21435,1.4570333333333332,-1.487,1.5519999999999998
7292,0,0,0,1,0,0,1,0,0,0,0,1,1,3,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87.0,6.0,1.06405,1.5559333333333332,0.407,2.785
7293,1,0,0,0,0,0,1,0,1,0,0,0,1,3,19,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.8,3.0,0.5908833333333332,1.9673,0.539,2.922
7294,0,0,0,1,0,0,1,0,0,0,0,0,1,3,19,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,13.0,0.5853166666666666,1.8999333333333333,-0.196,1.642
7295,0,0,0,1,0,1,1,2,2,0,0,0,0,3,18,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.4,13.0,0.3487333333333333,1.7394,-0.6990000000000001,1.494
7296,0,0,0,1,0,1,1,2,1,0,0,0,0,3,18,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,13.0,0.3640416666666666,1.8411666666666668,-0.995,1.431
7297,0,0,0,1,0,1,1,1,1,0,0,0,0,3,18,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.3,7.0,0.4767666666666666,1.8426,-0.618,2.031
7298,0,0,0,1,0,1,1,1,0,0,0,0,0,3,18,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,3.0,0.5727916666666666,1.8712666666666669,0.295,3.682
7299,0,0,0,1,0,1,1,0,0,0,0,0,0,3,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.0,7.0,0.8831333333333331,0.8407,-0.5760000000000001,1.796
7300,1,0,0,0,0,0,1,3,2,0,0,1,2,2,13,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,0.7982416666666666,0.9783,0.309,-0.24
7301,1,0,0,0,0,0,1,2,2,0,0,1,2,2,13,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,11.0,0.8817416666666666,1.0184333333333333,-1.597,2.774
7302,0,0,0,1,0,0,1,1,2,0,0,1,2,2,13,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,12.0,0.8956583333333333,1.0041,0.068,4.088
7303,0,0,0,1,0,0,1,0,2,0,0,1,2,2,13,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.3,9.0,1.3618666666666668,1.0313333333333332,0.44,1.5019999999999998
7304,0,0,0,0,1,0,1,0,1,0,0,1,2,2,13,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.8,2.0,0.9916833333333333,1.2305666666666664,-0.264,2.924
7305,0,0,0,1,0,0,1,0,0,0,0,1,2,2,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.4,3.0,0.517125,1.7064333333333332,0.35,2.867
7306,0,0,0,1,0,1,1,1,1,0,0,0,2,2,12,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.6,7.0,0.6034083333333332,1.6792,-0.411,2.199
7307,0,0,0,1,0,1,1,1,0,0,0,0,2,2,12,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.5,13.0,0.03560833333333333,1.1101666666666663,-1.4680000000000002,1.918
7308,0,0,1,0,0,1,1,0,0,0,0,0,2,2,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.6,14.0,1.0877083333333333,0.8837,0.454,0.71
7309,1,0,0,0,0,0,1,3,2,0,0,0,1,2,11,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,5.0,0.61315,1.4957333333333331,0.202,2.647
7310,0,0,0,1,0,0,1,3,1,0,0,0,1,2,11,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.2,4.0,0.3974416666666665,1.7021333333333333,-0.421,2.523
7311,0,0,0,1,0,0,1,3,0,0,0,0,1,2,11,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,12.0,0.4684166666666666,1.9601333333333333,1.422,2.708
7312,0,0,0,1,0,0,1,2,0,0,0,0,1,2,11,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,13.0,0.5867083333333332,1.7938666666666667,-0.292,1.181
7313,0,0,0,1,0,0,1,1,0,0,0,0,1,2,11,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,9.0,0.3682166666666666,1.9386333333333328,0.603,1.3630000000000002
7314,0,0,0,1,0,0,1,0,0,0,0,0,1,2,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.7,4.0,0.06900833333333332,1.1503,-0.7490000000000001,2.474
7315,0,0,0,1,0,1,1,1,2,0,0,0,0,2,10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,13.0,-0.09938333333333332,0.6973666666666666,-1.028,2.161
7316,0,0,1,0,0,1,1,1,1,0,0,0,0,2,10,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.4,5.0,0.5379999999999999,1.9458,-0.199,2.084
7317,0,0,0,1,0,1,1,1,0,0,0,0,0,2,10,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,11.0,0.5115583333333332,1.7465666666666668,-1.082,2.697
7318,0,0,0,1,0,1,1,0,0,0,0,0,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.2,2.0,0.659075,1.6548333333333332,0.18,2.942
7319,0,0,0,1,0,0,1,3,1,0,0,0,0,2,9,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,11.0,1.001425,1.1546,-1.034,2.73
7320,0,0,0,1,0,0,1,2,1,0,0,0,0,2,9,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.0,8.0,0.83025,1.4642,0.08900000000000001,1.932
7321,0,0,0,1,0,0,1,2,0,0,0,0,0,2,9,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,3.0,0.34595,1.834,0.738,3.319
7322,0,0,0,1,0,0,1,1,0,0,0,0,0,2,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,11.0,0.5435666666666666,1.7379666666666669,-1.195,3.442
7323,0,0,0,1,0,0,1,0,0,0,0,0,0,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.8,3.0,0.43919166666666654,1.8311333333333333,0.623,3.487
7324,0,0,0,1,0,1,1,1,2,0,0,0,2,1,3,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.5,1.0,0.8219,1.4083,-0.389,3.466
7325,0,0,0,1,0,1,1,1,2,0,0,0,2,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,11.0,0.5602666666666666,1.4857,-1.125,2.843
7326,0,0,0,1,0,1,1,0,2,0,0,0,2,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0,2.0,0.4099666666666665,1.8655333333333333,0.123,3.084
7327,0,0,0,1,0,1,1,0,1,0,0,0,2,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,7.0,0.4545,1.9701666666666668,-0.5770000000000001,1.648
7328,0,0,0,1,0,1,1,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.1,5.0,0.475375,1.792433333333333,-0.27,2.143
7329,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.9,8.0,0.5686166666666665,1.8512,-0.242,1.689
7330,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.7,9.0,0.5435666666666666,1.6362,0.82,1.865
7331,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,6.0,0.62985,1.5430333333333333,0.448,2.585
7332,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.1,12.0,0.46285,1.7351,1.802,2.4730000000000003
7333,0,0,0,1,0,0,0,3,2,0,0,0,2,7,54,6,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.7,14.0,-0.7025316666666666,-1.2291766666666668,0.5760000000000001,1.014
7334,0,1,0,0,0,0,0,2,2,0,0,0,2,7,54,5,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.1,1.0,-0.3100816666666666,0.5613433333333332,-0.359,3.417
7335,0,0,1,0,0,0,0,2,1,0,0,0,2,7,54,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.2,12.0,-0.6129083333333332,-1.0901433333333332,0.792,4.316
7336,0,1,0,0,0,0,0,1,1,0,0,0,2,7,54,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,12.0,0.9265533333333332,1.5318533333333333,0.046,4.27
7337,0,0,0,1,0,0,0,0,1,0,0,0,2,7,54,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.1,6.0,0.9844466666666668,0.8816933333333331,0.493,2.347
7338,1,0,0,0,0,0,0,0,0,0,0,0,2,7,54,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.2,13.0,-0.6133258333333332,-0.9466666666666668,-0.6709999999999999,0.733
7339,0,1,0,0,0,0,0,0,2,0,1,0,0,7,53,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,1.0,0.7460541666666665,1.55837,-0.506,2.997
7340,0,0,0,1,0,0,0,0,1,0,1,0,0,7,53,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.4,12.0,0.9365733333333331,1.6416466666666667,0.087,4.197
7341,0,0,0,1,0,0,0,0,0,0,1,0,0,7,53,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.7,13.0,0.3423316666666666,1.27715,-0.922,2.221
7342,0,0,0,1,0,0,0,1,1,0,0,0,0,7,52,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.2,13.0,0.9197341666666664,1.82153,-1.485,2.197
7343,0,0,0,1,0,0,0,0,1,0,0,0,0,7,52,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83.9,9.0,1.016455,1.06172,0.6759999999999999,1.977
7344,1,0,0,0,0,0,0,0,0,0,0,0,0,7,52,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.9,6.0,1.0420616666666669,1.202903333333333,0.556,2.83
7345,0,0,0,1,0,0,0,1,1,0,1,1,2,6,48,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.7,9.0,1.2232566666666669,1.19502,0.7559999999999999,2.177
7346,1,0,0,0,0,0,0,1,0,0,1,1,2,6,48,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,12.0,0.7001291666666666,1.78283,1.41,4.122
7347,0,0,0,1,0,0,0,0,0,0,1,1,2,6,48,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.7,4.0,0.9351816666666664,1.94623,-0.359,2.188
7348,0,0,0,1,0,1,0,0,1,1,0,1,1,6,47,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.8,12.0,1.3519858333333332,0.7180066666666666,1.199,2.959
7349,0,0,0,0,1,1,0,0,0,1,0,1,1,6,47,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,6.0,1.1229175,1.0614333333333332,0.41,2.4330000000000003
7350,1,0,0,0,0,1,0,2,2,0,1,0,1,6,46,5,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,12.0,1.0985633333333331,1.1045766666666663,1.5930000000000002,4.978
7351,0,0,0,0,1,1,0,1,2,0,1,0,1,6,46,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.0,8.0,1.3871950000000002,1.484983333333333,0.173,1.574
7352,0,0,0,1,0,1,0,1,1,0,0,1,1,6,46,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.3,13.0,0.355135,1.2860366666666667,-1.139,1.664
7353,0,0,0,1,0,1,0,0,1,0,0,1,1,6,46,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.4,4.0,0.8404091666666665,0.66784,-0.575,2.152
7354,1,0,0,0,0,1,0,0,0,0,0,1,1,6,46,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.5,5.0,0.5726525,1.63061,-0.026,2.25
7355,0,0,0,1,0,0,0,0,1,0,0,1,0,6,45,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.1,1.0,0.1479158333333333,1.0267466666666665,-0.804,2.998
7356,0,0,1,0,0,0,0,0,0,0,0,1,0,6,45,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.2,13.0,1.2490025,1.24146,-0.28300000000000003,0.935
7357,1,0,0,0,0,0,0,3,2,0,0,0,0,6,44,10,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.2,3.0,0.9317025,1.8367233333333333,0.35700000000000004,3.571
7358,0,0,0,1,0,0,0,3,2,0,0,0,0,6,44,9,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.5,8.0,1.2907525,0.98905,0.066,2.121
7359,1,0,0,0,0,0,0,3,2,0,0,0,0,6,44,8,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,1.1710691666666668,1.2241166666666663,1.35,1.228
7360,1,0,0,0,0,0,0,2,2,0,0,0,0,6,44,7,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.5,8.0,0.4814983333333332,1.9618533333333328,-0.239,2.25
7361,0,0,0,1,0,0,0,2,2,0,0,0,0,6,44,6,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.3,12.0,1.3096791666666667,1.3399299999999998,0.298,3.853
7362,0,0,0,1,0,0,0,2,2,0,0,0,0,6,44,5,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.3,11.0,-0.19860916666666664,0.87123,-2.166,3.43
7363,0,0,1,0,0,0,0,1,2,0,0,0,0,6,44,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.6,12.0,-0.4418725000000001,-0.6846533333333332,0.71,4.4289999999999985
7364,0,1,0,0,0,0,0,0,2,0,0,0,0,6,44,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.8,11.0,-0.1880325,0.8190566666666667,-1.69,2.786
7365,0,0,1,0,0,0,0,0,1,0,0,0,0,6,44,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0,1.0,1.1218041666666667,1.18685,-0.3,3.047
7366,0,0,0,1,0,0,0,0,0,0,0,0,0,6,44,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.6,1.0,-0.18845,0.6517866666666666,-0.6970000000000001,3.214
7367,0,0,1,0,0,0,0,0,0,0,0,1,2,5,40,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.1,3.0,0.0034608333333333327,1.1632,0.308,3.229
7368,0,0,1,0,0,0,0,1,1,0,0,1,1,5,39,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.7,5.0,-0.19234666666666664,0.81748,0.257,2.609
7369,0,0,1,0,0,0,0,1,0,0,0,1,1,5,39,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.8,12.0,-0.15310166666666666,1.08322,0.362,3.852
7370,0,0,1,0,0,0,0,0,0,0,0,1,1,5,39,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.4,7.0,-0.5640608333333332,-1.1082033333333332,-0.627,1.616
7371,0,1,0,0,0,0,0,0,2,0,0,0,1,5,38,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.2,13.0,-0.7673833333333331,-0.5506366666666666,-1.634,0.5579999999999999
7372,0,1,0,0,0,0,0,0,1,0,0,0,1,5,38,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.8,12.0,1.4338158333333333,1.2404566666666663,1.295,3.102
7373,1,0,0,0,0,0,0,0,0,0,0,0,1,5,38,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.9,6.0,0.4272233333333333,1.17094,0.442,2.617
7374,0,0,0,1,0,0,0,0,1,0,0,0,0,5,37,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.1,2.0,-0.08936333333333332,1.1763866666666665,0.173,3.2430000000000003
7375,0,0,1,0,0,0,0,0,0,0,0,0,0,5,37,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.4,4.0,1.4443925,1.2860366666666667,-0.701,2.41
7376,0,0,0,0,1,0,0,0,2,0,0,1,2,4,31,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.8,4.0,0.4553350000000001,1.38035,-0.623,2.883
7377,0,0,0,1,0,0,0,0,2,0,0,1,2,4,31,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.7,3.0,1.310096666666667,1.5292733333333333,0.584,2.959
7378,0,0,0,1,0,0,0,0,1,0,0,1,2,4,31,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.6,13.0,-0.13681916666666666,1.0299,-1.523,1.955
