,CH,CU,FC,FF,SI,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SI,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
8730,0,0,0,1,0,476270,0,1,2,2,0,0,0,0,2,12,5,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.5,2.0,0.9054,1.7093,0.158,3.216
8731,0,0,0,1,0,476270,0,1,2,1,0,0,0,0,2,12,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,11.0,-0.02145,0.9238333333333332,-1.033,3.3080000000000003
8732,0,0,1,0,0,476270,0,1,1,1,0,0,0,0,2,12,3,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.8,7.0,0.9582833333333332,1.5158,-0.667,1.917
8733,0,0,0,1,0,476270,0,1,1,0,0,0,0,0,2,12,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.6,7.0,0.9276666666666664,1.4570333333333332,-0.385,1.466
8734,0,0,0,1,0,476270,0,1,0,0,0,0,0,0,2,12,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.6,13.0,0.8566916666666666,1.7508666666666668,-1.132,2.1630000000000003
8735,0,0,0,1,0,425900,0,1,0,1,0,0,1,2,1,6,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.4,7.0,1.0153416666666668,1.8583666666666667,-0.459,2.208
8736,0,0,0,1,0,425900,0,1,0,0,0,0,1,2,1,6,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,13.0,0.81355,1.8684,-0.528,1.294
8737,0,0,0,1,0,543434,0,1,3,1,0,0,0,2,1,5,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.1,14.0,1.4732,0.6343,0.459,0.905
8738,1,0,0,0,0,543434,0,1,2,1,0,0,0,2,1,5,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8,13.0,0.20678333333333326,1.0026666666666664,-1.706,2.126
8739,0,0,0,1,0,543434,0,1,2,0,0,0,0,2,1,5,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.3,14.0,1.3576916666666667,0.7346333333333332,1.231,1.399
8740,1,0,0,0,0,543434,0,1,1,0,0,0,0,2,1,5,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,14.0,1.176775,0.7346333333333332,1.203,2.428
8741,0,0,0,0,1,543434,0,1,0,0,0,0,0,2,1,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.5,13.0,0.4698083333333332,1.1259333333333332,-0.995,2.442
8742,0,0,0,1,0,429665,0,1,1,0,0,0,0,1,1,4,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,14.0,1.1489416666666667,1.0671666666666664,0.08199999999999999,0.956
8743,0,0,0,0,1,429665,0,1,0,0,0,0,0,1,1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.9,8.0,0.458675,1.3911,-0.251,2.065
8744,0,0,0,1,0,430832,0,1,0,0,0,0,0,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.6,7.0,1.0334333333333332,1.5201,-0.8290000000000001,1.914
8745,0,0,0,1,0,466320,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,12.0,0.859475,1.3638666666666668,0.376,4.425
8746,0,0,0,1,0,466320,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.7,2.0,0.8553,1.5803,0.212,3.045
8747,0,0,0,1,0,408314,0,1,2,1,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,13.0,1.0376083333333332,1.4369666666666667,-1.124,1.449
8748,0,0,0,1,0,408314,0,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,13.0,1.0710083333333331,1.5917666666666668,-1.211,1.139
8749,0,0,0,1,0,408314,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,7.0,0.9457583333333331,1.6433666666666669,-0.773,1.503
8750,0,1,0,0,0,400121,0,1,0,2,0,1,0,2,5,36,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,3.0,1.19765,1.4068666666666667,0.5329999999999999,3.071
8751,0,0,0,0,1,400121,0,1,0,1,0,1,0,2,5,36,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.8,7.0,-0.526625,-0.1798333333333333,-0.561,1.73
8752,0,1,0,0,0,400121,0,1,0,0,0,1,0,2,5,36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.0,2.0,0.872,1.5631,-0.205,3.377
8753,0,0,0,1,0,408234,0,1,3,2,0,0,1,1,5,35,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,-0.02005833333333333,0.7231666666666665,1.26,2.278
8754,0,0,1,0,0,408234,0,1,2,2,0,0,1,1,5,35,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.1,12.0,-0.10355833333333332,0.8493,2.141,2.944
8755,0,0,1,0,0,408234,0,1,1,2,0,0,1,1,5,35,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,6.0,1.0779666666666667,1.768066666666667,0.574,2.393
8756,0,0,0,1,0,408234,0,1,1,1,0,0,1,1,5,35,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.5,13.0,-0.6087333333333332,-0.5238333333333332,-0.255,1.5590000000000002
8757,0,1,0,0,0,408234,0,1,1,0,0,0,1,1,5,35,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,14.0,0.8817416666666666,1.5917666666666668,1.364,2.642
8758,0,0,0,1,0,408234,0,1,0,0,0,0,1,1,5,35,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.3,14.0,0.10936666666666664,1.0499666666666665,1.212,2.082
8759,0,0,1,0,0,435079,0,1,1,2,0,0,1,0,5,34,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,9.0,0.9541083333333332,1.5573666666666668,0.8240000000000001,1.978
8760,0,0,0,1,0,435079,0,1,1,1,0,0,1,0,5,34,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.9,5.0,0.2374,0.9754333333333332,0.14400000000000002,2.212
8761,0,0,0,1,0,435079,0,1,1,0,0,0,1,0,5,34,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.9,12.0,0.8232916666666666,1.3825,1.786,3.374
8762,0,0,0,1,0,435079,0,1,0,0,0,0,1,0,5,34,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.4,1.0,1.0362166666666668,1.1976,-0.289,3.571
8763,0,0,0,0,1,434658,0,1,3,1,0,0,0,0,5,33,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,14.0,1.2087833333333329,1.4814,1.547,2.4730000000000003
8764,0,0,0,1,0,434658,0,1,2,1,0,0,0,0,5,33,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.0,13.0,0.2151333333333333,1.0256,-0.8,1.178
8765,0,0,1,0,0,434658,0,1,2,0,0,0,0,0,5,33,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.7,13.0,0.4767666666666666,1.0714666666666663,-1.187,1.509
8766,1,0,0,0,0,434658,0,1,1,0,0,0,0,0,5,33,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.1,13.0,0.4489333333333333,1.2707,-1.145,1.2
8767,0,0,0,1,0,434658,0,1,0,0,0,0,0,0,5,33,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9,9.0,0.8692166666666666,1.5759999999999998,0.677,2.007
8768,0,0,0,1,0,519445,0,1,2,2,0,0,0,2,4,27,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.6,9.0,0.021691666666666658,1.0041,0.6609999999999999,1.991
8769,0,0,1,0,0,519445,0,1,2,1,0,0,0,2,4,27,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.3,13.0,1.201825,1.7207666666666668,-1.3969999999999998,2.2840000000000003
8770,0,0,0,1,0,519445,0,1,1,1,0,0,0,2,4,27,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,14.0,1.0877083333333333,1.6562666666666668,1.652,1.944
8771,0,0,0,1,0,519445,0,1,0,1,0,0,0,2,4,27,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.8,5.0,-0.5294083333333331,-0.6284666666666666,0.219,2.593
8772,0,1,0,0,0,519445,0,1,0,0,0,0,0,2,4,27,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.1,11.0,-0.033975,0.9553666666666664,-1.4169999999999998,3.882
8773,0,0,1,0,0,592206,0,1,1,1,0,0,0,1,4,26,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.7,9.0,1.0236916666666669,1.6949666666666667,0.5820000000000001,2.255
8774,0,0,0,1,0,592206,0,1,1,0,0,0,0,1,4,26,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.9,11.0,1.1948666666666667,1.5301333333333331,-1.379,2.702
8775,0,0,0,1,0,592206,0,1,0,0,0,0,0,1,4,26,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.8,9.0,-0.5113166666666666,-0.3547,0.279,1.784
8776,0,1,0,0,0,488671,1,1,2,2,0,0,0,0,4,25,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,13.0,0.9624583333333332,1.280733333333333,-0.883,2.123
8777,0,0,0,1,0,488671,1,1,2,1,0,0,0,0,4,25,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,13.0,0.8399916666666666,1.6591333333333331,-1.3019999999999998,1.26
8778,0,0,0,1,0,488671,1,1,1,1,0,0,0,0,4,25,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.5,14.0,-0.526625,-0.6385,1.591,1.499
8779,0,1,0,0,0,488671,1,1,0,1,0,0,0,0,4,25,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.4,8.0,-0.4918333333333332,-0.6858,-0.08,1.936
8780,0,1,0,0,0,488671,1,1,0,0,0,0,0,0,4,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.0,14.0,0.2930666666666666,0.7547,0.061,1.115
8781,0,0,1,0,0,457706,0,1,3,2,1,0,1,2,3,21,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.6,9.0,0.057875,1.173233333333333,0.612,1.5759999999999998
8782,0,0,1,0,0,457706,0,1,3,1,1,0,1,2,3,21,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.1,6.0,0.734225,1.7795333333333332,0.51,2.314
8783,0,0,0,1,0,457706,0,1,3,0,1,0,1,2,3,21,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.1,14.0,0.04256666666666666,1.1402666666666663,0.475,1.262
8784,0,0,1,0,0,457706,0,1,2,0,1,0,1,2,3,21,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.2,2.0,1.1392,1.4469999999999998,-0.112,3.591
8785,0,0,0,0,1,457706,0,1,1,0,1,0,1,2,3,21,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.5,11.0,0.2805416666666666,0.7504,-1.319,2.8710000000000004
8786,0,0,0,1,0,457706,0,1,0,0,1,0,1,2,3,21,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.2,4.0,1.1392,1.3997,-0.664,2.798
8787,0,0,0,1,0,116338,0,1,1,1,0,1,0,2,3,20,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,13.0,1.0529166666666667,1.4384,-1.132,1.895
8788,0,0,0,1,0,116338,0,1,0,1,0,1,0,2,3,20,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,1.0,0.968025,1.5917666666666668,-0.489,3.131
8789,0,0,0,1,0,116338,0,1,0,0,0,1,0,2,3,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.2,14.0,0.9415833333333332,1.5932,0.179,1.094
8790,0,0,0,1,0,400121,0,1,3,2,0,0,0,2,3,19,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,13.0,0.13859166666666664,0.9639666666666664,-0.974,0.908
8791,0,0,0,1,0,400121,0,1,2,2,0,0,0,2,3,19,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.1,5.0,0.7495333333333329,1.6677333333333333,0.056,2.698
8792,0,0,0,1,0,400121,0,1,2,2,0,0,0,2,3,19,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.6,13.0,-0.576725,-0.3733333333333333,-1.283,-0.249
8793,0,1,0,0,0,400121,0,1,1,2,0,0,0,2,3,19,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,12.0,1.5469583333333332,0.8077333333333331,1.568,4.288
8794,0,0,0,0,1,400121,0,1,0,2,0,0,0,2,3,19,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.2,14.0,0.03004166666666666,1.1359666666666663,1.379,1.884
8795,0,0,1,0,0,400121,0,1,0,2,0,0,0,2,3,19,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.2,5.0,0.9443666666666664,1.5803,0.147,2.715
8796,0,0,0,1,0,400121,0,1,0,1,0,0,0,2,3,19,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.7,6.0,-0.4236416666666665,-0.6385,0.422,2.121
8797,0,1,0,0,0,400121,0,1,0,0,0,0,0,2,3,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.9,4.0,0.9332333333333332,1.8483333333333327,-0.359,2.6630000000000003
8798,0,0,0,1,0,408234,0,1,2,1,0,0,0,1,3,18,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.1,6.0,-0.07294166666666665,0.9295666666666664,0.5660000000000001,2.634
8799,0,0,1,0,0,408234,0,1,2,0,0,0,0,1,3,18,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.0,13.0,-0.0632,0.8192,-0.21,1.454
8800,0,0,1,0,0,408234,0,1,1,0,0,0,0,1,3,18,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,12.0,0.6785583333333332,1.6333333333333333,1.215,2.7260000000000004
8801,0,0,0,1,0,408234,0,1,0,0,0,0,0,1,3,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.1,6.0,0.032825,0.8521666666666666,0.315,2.067
8802,0,0,1,0,0,435079,0,1,2,2,0,0,0,0,3,17,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.1,13.0,0.24575,1.0729,-0.556,1.065
8803,0,0,0,1,0,435079,0,1,1,2,0,0,0,0,3,17,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.2,4.0,-0.7367666666666665,0.009366666666666666,-0.369,2.543
8804,0,1,0,0,0,435079,0,1,1,1,0,0,0,0,3,17,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.6,12.0,0.174775,0.9052,1.289,2.557
8805,0,0,1,0,0,435079,0,1,0,1,0,0,0,0,3,17,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,4.0,1.0668333333333333,1.7537333333333331,-0.779,2.537
8806,0,0,0,1,0,435079,0,1,0,0,0,0,0,0,3,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.9,6.0,-0.11051666666666664,0.5898666666666667,0.429,2.406
8807,0,0,1,0,0,434658,0,1,2,1,0,0,0,2,2,13,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.6,14.0,1.0501333333333331,1.7422666666666669,0.95,1.69
8808,0,0,0,1,0,434658,0,1,2,0,0,0,0,2,2,13,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,12.0,0.7230916666666665,1.6648666666666667,1.257,3.008
8809,0,0,0,1,0,434658,0,1,1,0,0,0,0,2,2,13,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.6,13.0,-0.7075416666666666,-0.4564666666666666,-1.614,0.149
8810,0,1,0,0,0,434658,0,1,0,0,0,0,0,2,2,13,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.7,14.0,-0.21906666666666666,0.7203,1.027,2.519
8811,0,0,1,0,0,519445,0,1,1,2,0,0,0,1,2,12,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.9,13.0,-0.2872583333333333,-0.17696666666666666,-1.03,0.552
8812,0,1,0,0,0,519445,0,1,0,2,0,0,0,1,2,12,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.7,13.0,0.3598666666666666,0.9195333333333332,-0.875,2.536
8813,0,0,1,0,0,519445,0,1,0,2,0,0,0,1,2,12,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.2,3.0,0.216525,0.8048666666666666,0.461,3.2260000000000004
8814,0,0,1,0,0,519445,0,1,0,1,0,0,0,1,2,12,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.0,5.0,0.775975,1.7164666666666668,-0.097,2.643
8815,0,0,0,1,0,519445,0,1,0,0,0,0,0,1,2,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.7,11.0,0.7773666666666667,1.8125,-0.912,3.73
8816,0,0,0,1,0,592206,0,1,0,0,0,0,0,0,2,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.8,2.0,0.9443666666666664,1.5358666666666667,0.036000000000000004,3.063
8817,0,0,0,1,0,488671,1,1,3,2,1,1,1,2,1,7,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.4,8.0,0.24575,1.3997,-0.206,2.215
8818,0,0,0,1,0,488671,1,1,3,2,1,1,1,2,1,7,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.7,8.0,-0.209325,0.4895333333333332,0.19,1.948
8819,0,0,1,0,0,488671,1,1,3,1,1,1,1,2,1,7,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.0,13.0,0.8038083333333333,1.6964,-0.573,1.28
8820,0,0,0,1,0,488671,1,1,3,0,1,1,1,2,1,7,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,13.0,1.0083833333333332,1.4599,-0.989,1.092
8821,0,0,0,1,0,488671,1,1,2,0,1,1,1,2,1,7,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,13.0,1.043175,1.4068666666666667,-1.234,1.14
8822,0,0,0,1,0,488671,1,1,1,0,1,1,1,2,1,7,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,13.0,1.1197166666666667,1.6605666666666667,-1.617,1.585
8823,0,0,0,1,0,488671,1,1,0,0,1,1,1,2,1,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,13.0,0.8079833333333329,1.6548333333333332,-0.035,1.071
8824,0,0,0,1,0,457706,0,1,3,0,1,0,1,2,1,6,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,12.0,0.792675,1.405433333333333,0.997,3.154
8825,0,0,0,1,0,457706,0,1,2,0,1,0,1,2,1,6,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,13.0,0.2902833333333333,1.346666666666667,-1.8,1.31
8826,0,0,0,1,0,457706,0,1,1,0,1,0,1,2,1,6,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,12.0,0.901225,1.5129333333333332,1.144,2.73
8827,0,0,0,1,0,457706,0,1,0,0,1,0,1,2,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91.3,7.0,0.5978416666666666,1.4255,-0.484,1.625
8828,0,0,0,1,0,116338,0,1,0,0,0,1,1,2,1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.5,9.0,0.017516666666666666,1.1402666666666663,0.8059999999999999,1.776
8829,0,0,1,0,0,400121,0,1,0,2,0,1,1,1,1,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.7,5.0,0.7912833333333331,1.6304666666666667,-0.147,2.681
8830,0,0,0,1,0,400121,0,1,0,1,0,1,1,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.1,9.0,0.89705,1.5932,0.698,2.099
8831,0,0,0,1,0,400121,0,1,0,0,0,1,1,1,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.2,14.0,0.71335,1.6175666666666668,1.325,1.903
8832,0,0,0,1,0,408234,0,1,3,1,0,0,1,1,1,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.3,14.0,0.709175,1.8024666666666669,0.947,1.334
8833,0,0,0,1,0,408234,0,1,2,1,0,0,1,1,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,14.0,0.74675,1.7336666666666667,0.971,1.565
8834,0,0,0,1,0,408234,0,1,1,1,0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.9,14.0,0.801025,1.6419333333333332,0.6809999999999999,1.334
8835,0,0,0,1,0,408234,0,1,1,0,0,0,1,1,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.8,13.0,0.2276583333333333,1.2133666666666665,-1.238,1.037
8836,0,0,0,1,0,408234,0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.8,5.0,1.160075,1.669166666666667,0.092,2.324
8837,0,0,0,1,0,435079,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.6,13.0,0.007775,0.7360666666666665,-1.065,2.151
8838,0,0,1,0,0,434658,0,1,2,2,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,14.0,1.0376083333333332,1.4742333333333333,1.297,1.943
8839,0,0,0,1,0,434658,0,1,1,2,0,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.3,13.0,-0.6755333333333332,-0.06516666666666666,-0.28,1.206
8840,0,1,0,0,0,434658,0,1,1,2,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.7,4.0,0.3209,1.1402666666666663,-0.703,2.245
8841,0,0,0,1,0,434658,0,1,1,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,11.0,1.1614666666666669,1.6648666666666667,-1.209,2.721
8842,0,0,0,1,0,434658,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.8,12.0,1.2087833333333329,1.5258333333333332,0.051,3.694
8843,0,0,0,1,0,425783,1,0,2,2,0,1,0,2,7,61,5,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,11.0,0.9207083333333332,1.404,-1.24,3.213
8844,0,0,0,1,0,425783,1,0,1,2,0,1,0,2,7,61,4,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.1,4.0,-0.52245,-0.2386,-0.295,2.005
8845,0,1,0,0,0,425783,1,0,1,1,0,1,0,2,7,61,3,3,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.1,4.0,0.94715,1.7150333333333332,-0.7240000000000001,1.935
8846,0,0,0,1,0,425783,1,0,1,0,0,1,0,2,7,61,2,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,13.0,1.2505333333333333,1.2062,-1.14,0.545
8847,0,0,0,0,1,425783,1,0,0,0,0,0,1,2,7,61,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.6,11.0,0.7564916666666666,1.4828333333333332,-0.5529999999999999,3.6
8848,0,0,0,1,0,596143,0,0,0,2,0,0,1,1,7,60,4,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,5.0,0.6382,1.6562666666666668,-0.256,2.6460000000000004
8849,0,0,0,1,0,596143,0,0,0,2,0,0,1,1,7,60,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.5,1.0,-0.1703583333333333,1.5172333333333332,-0.443,3.442
8850,0,0,1,0,0,596143,0,0,0,1,0,0,1,1,7,60,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6,11.0,0.7036083333333332,1.6104,-0.229,3.596
8851,0,0,0,1,0,596143,0,0,0,0,0,0,1,1,7,60,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.3,5.0,0.3807416666666665,1.1245,0.191,2.027
8852,0,0,0,1,0,455139,0,0,2,1,0,0,1,0,7,59,4,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.3,14.0,0.141375,1.1345333333333332,0.72,0.944
