,CH,CU,FF,SL,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FF,prev_SL,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_into_play,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
28426,0,0,1,0,1,0,1,2,1,0,1,1,5,39,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.3,13.0,-1.4021225,2.08899,-1.351,2.379
28427,0,0,1,0,1,0,0,2,1,0,1,1,5,39,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.9,11.0,-0.9704275,2.143743333333333,-0.884,3.461
28428,0,0,1,0,1,0,0,2,1,0,1,1,5,39,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.1,11.0,-1.0215016666666663,1.9308933333333331,-1.163,2.838
28429,0,0,1,0,1,0,0,1,1,0,1,1,5,39,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,84.1,13.0,-1.3201533333333333,1.3951133333333332,-0.247,1.265
28430,1,0,0,0,1,0,0,0,1,0,1,1,5,39,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28431,0,1,0,0,1,0,0,1,0,0,1,1,5,38,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,82.8,9.0,-1.4931375,1.531996666666667,0.38,2.146
28432,1,0,0,0,1,0,0,0,0,0,1,1,5,38,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28433,0,0,1,0,1,0,3,2,0,0,0,1,5,37,6,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.5,1.0,-1.1315825,2.1436,-0.395,2.885
28434,0,0,1,0,1,0,3,1,0,0,0,1,5,37,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,90.8,1.0,-1.0427941666666665,2.1954866666666666,-0.379,2.882
28435,0,0,1,0,1,0,3,0,0,0,0,1,5,37,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.5,7.0,-1.31069,2.2707366666666666,-0.376,1.334
28436,0,0,1,0,1,0,2,0,0,0,0,1,5,37,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82.2,11.0,-0.9837875,1.589616666666667,-0.67,3.822
28437,1,0,0,0,1,0,1,0,0,0,0,1,5,37,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.2,12.0,-0.9354966666666664,2.1370066666666667,0.466,4.164
28438,0,0,1,0,1,0,0,0,0,0,0,1,5,37,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28439,0,0,1,0,1,0,1,0,0,0,0,0,5,36,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.3,11.0,-1.1038883333333331,1.9227233333333331,-1.402,3.459
28440,0,0,1,0,1,0,0,0,0,0,0,0,5,36,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28441,1,0,0,0,0,0,2,1,0,0,0,2,4,32,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,94.3,3.0,-0.92158,2.101173333333333,0.694,2.911
28442,0,0,1,0,0,0,2,0,0,0,0,2,4,32,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.5,12.0,-1.169435833333333,2.2306033333333333,0.268,4.121
28443,0,0,1,0,0,0,1,0,0,0,0,2,4,32,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,80.3,11.0,0.21081916666666664,-0.16851,-1.048,5.189
28444,0,1,0,0,0,0,0,0,0,0,0,2,4,32,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28445,0,0,1,0,1,0,3,2,0,0,0,1,4,31,6,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,93.3,4.0,-1.3642691666666669,1.9981166666666668,-0.601,2.688
28446,0,0,1,0,1,0,3,1,0,0,0,1,4,31,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.3,8.0,-0.7928508333333332,2.2984,-0.159,1.299
28447,0,0,1,0,1,0,2,1,0,0,0,1,4,31,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,79.3,12.0,0.4826116666666666,-0.05341333333333332,0.872,2.718
28448,0,1,0,0,1,0,1,1,0,0,0,1,4,31,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,92.3,5.0,-1.27395,2.1493333333333333,-0.141,2.739
28449,0,0,1,0,1,0,1,0,0,0,0,1,4,31,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.1,13.0,-1.0572675,2.1716933333333333,-1.111,2.402
28450,0,0,1,0,1,0,0,0,0,0,0,1,4,31,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28451,0,0,1,0,1,0,3,2,0,0,0,0,4,30,6,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,82.0,12.0,0.21012333333333327,-0.15045,0.89,2.898
28452,0,1,0,0,1,0,2,2,0,0,0,0,4,30,5,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,80.2,9.0,0.18493416666666665,-0.2418966666666666,0.702,1.542
28453,0,1,0,0,1,0,1,2,0,0,0,0,4,30,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.0,12.0,-1.1384016666666663,2.2425,0.838,2.867
28454,0,0,1,0,1,0,1,1,0,0,0,0,4,30,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,91.3,11.0,-1.1315825,2.21025,-0.229,3.797
28455,0,0,1,0,1,0,1,0,0,0,0,0,4,30,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,89.8,11.0,-1.2323391666666668,2.0719333333333334,-1.324,4.0
28456,0,0,1,0,1,0,0,0,0,0,0,0,4,30,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28457,1,0,0,0,0,0,0,2,0,1,0,2,3,24,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,93.5,12.0,-0.9804475,2.277473333333333,0.061,4.101
28458,0,0,1,0,0,0,0,2,0,1,0,2,3,24,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,82.2,14.0,-0.04594333333333332,-0.06789,1.006,2.402
28459,0,1,0,0,0,0,0,1,0,1,0,2,3,24,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.5,5.0,-1.1441075,1.7745166666666667,-0.257,2.503
28460,0,0,1,0,0,0,0,0,0,1,0,2,3,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28461,0,0,1,0,1,0,3,1,0,1,0,2,3,23,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,92.4,11.0,-1.0188575,2.1643833333333333,-1.041,2.825
28462,0,0,1,0,1,0,3,0,0,1,0,2,3,23,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85.2,8.0,-1.346595,1.9675866666666668,0.101,1.487
28463,1,0,0,0,1,0,2,0,0,1,0,2,3,23,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,85.2,13.0,-1.1367316666666665,1.8596566666666667,-0.078,0.716
28464,1,0,0,0,1,0,1,0,0,1,0,2,3,23,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.7,11.0,-1.0465516666666663,2.1868866666666666,-1.25,2.912
28465,0,0,1,0,1,0,0,0,0,1,0,2,3,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28466,0,1,0,0,1,0,2,2,0,0,0,2,3,22,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.9,11.0,-0.86814,2.2836366666666668,-0.658,4.577
28467,0,0,1,0,1,0,1,2,0,0,0,2,3,22,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85.4,2.0,-1.2594766666666668,1.6842166666666667,-0.204,3.199
28468,1,0,0,0,1,0,1,2,0,0,0,2,3,22,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.0,11.0,-0.9538666666666664,2.0479966666666667,-1.428,3.188
28469,0,0,1,0,1,0,0,2,0,0,0,2,3,22,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.0,3.0,-1.1183616666666665,2.0544466666666668,0.382,3.208
28470,0,0,1,0,1,0,0,1,0,0,0,2,3,22,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,84.9,4.0,-0.9317391666666665,1.9215766666666667,-0.432,2.394
28471,1,0,0,0,1,0,0,0,0,0,0,2,3,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28472,0,0,1,0,1,0,3,1,0,0,0,1,3,21,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.9,11.0,-0.9046016666666666,2.093576666666667,-1.411,2.993
28473,0,0,1,0,1,0,2,1,0,0,0,1,3,21,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.9,2.0,-0.8607641666666666,2.160083333333333,-0.048,3.443
28474,0,0,1,0,1,0,2,0,0,0,0,1,3,21,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.5,14.0,-1.2938508333333332,1.5208166666666667,0.468,0.886
28475,1,0,0,0,1,0,1,0,0,0,0,1,3,21,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83.7,11.0,-1.2543275,1.6661566666666667,-1.309,3.535
28476,1,0,0,0,1,0,0,0,0,0,0,1,3,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28477,0,0,1,0,1,0,2,2,0,0,0,0,3,20,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,92.4,9.0,-0.7918766666666666,2.4163633333333334,0.377,1.874
28478,0,0,1,0,1,0,2,1,0,0,0,0,3,20,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,80.0,14.0,0.1182733333333333,0.6522166666666666,1.549,1.619
28479,0,1,0,0,1,0,1,1,0,0,0,0,3,20,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.6,12.0,-1.132835,2.19692,0.101,3.504
28480,0,0,1,0,1,0,1,0,0,0,0,0,3,20,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,89.9,11.0,-1.2502916666666668,2.28206,-1.379,2.413
28481,0,0,1,0,1,0,0,0,0,0,0,0,3,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28482,0,0,1,0,1,0,1,1,0,0,1,2,2,16,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,93.0,4.0,-0.8281991666666665,2.11909,-0.411,2.787
28483,0,0,1,0,1,0,1,0,0,0,1,2,2,16,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.5,13.0,-1.0128733333333333,2.063906666666667,-1.742,2.354
28484,0,0,1,0,1,0,0,0,0,0,1,2,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28485,0,0,1,0,0,0,1,1,0,0,0,2,2,15,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,84.1,1.0,-1.154823333333333,1.46807,-0.667,3.207
28486,1,0,0,0,0,0,1,0,0,0,0,2,2,15,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,81.0,14.0,-0.0151875,0.08519,0.268,0.67
28487,0,1,0,0,0,0,0,0,0,0,0,2,2,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28488,0,0,1,0,1,0,3,2,0,0,0,1,2,14,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,84.6,4.0,-1.0482216666666664,1.8759966666666668,-0.732,2.429
28489,1,0,0,0,1,0,3,2,0,0,0,1,2,14,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.0,3.0,-1.1091766666666665,2.4474666666666667,0.515,3.197
28490,0,0,1,0,1,0,3,2,0,0,0,1,2,14,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.0,12.0,-0.9946425,2.15607,0.871,2.751
28491,0,0,1,0,1,0,2,2,0,0,0,1,2,14,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,84.3,11.0,-1.0798125,1.5483366666666667,-0.907,2.606
28492,1,0,0,0,1,0,2,1,0,0,0,1,2,14,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91.9,11.0,-1.042655,2.362756666666667,-0.366,4.003
28493,0,0,1,0,1,0,1,1,0,0,0,1,2,14,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.9,4.0,-1.06687,2.424103333333333,-0.405,2.413
28494,0,0,1,0,1,0,1,0,0,0,0,1,2,14,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90.5,12.0,-0.8574241666666665,2.271596666666667,0.183,3.816
28495,0,0,1,0,1,0,0,0,0,0,0,1,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28496,1,0,0,0,1,0,0,2,0,0,0,0,2,13,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,78.6,4.0,0.3772625,-0.2754366666666666,-0.758,2.876
28497,0,1,0,0,1,0,0,1,0,0,0,0,2,13,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.4,11.0,-1.2084025,2.0263533333333332,-0.987,2.687
28498,0,0,1,0,1,0,0,0,0,0,0,0,2,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28499,0,1,0,0,0,0,0,2,1,0,1,2,1,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.9,13.0,-1.0615816666666664,1.9998366666666667,-1.038,2.132
28500,1,0,0,0,0,0,0,1,1,0,1,2,1,9,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,83.2,5.0,0.3408008333333333,-0.15819,0.063,2.831
28501,0,1,0,0,0,0,0,0,1,0,1,2,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28502,0,1,0,0,1,0,3,2,1,0,0,2,1,8,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.3,12.0,-1.0830133333333332,2.1532033333333334,0.866,2.994
28503,0,0,1,0,1,0,2,2,1,0,0,2,1,8,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,93.9,1.0,-1.1534316666666664,2.0018433333333334,-0.688,3.407
28504,0,0,1,0,1,0,2,1,1,0,0,2,1,8,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.4,11.0,-1.2309475,1.92817,-1.368,3.432
28505,0,0,1,0,1,0,1,1,1,0,0,2,1,8,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,80.1,1.0,0.3228483333333333,0.02929,-0.676,3.303
28506,0,1,0,0,1,0,0,1,1,0,0,2,1,8,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,81.2,6.0,-0.0002966666666666667,0.2815566666666666,0.583,2.853
28507,0,1,0,0,1,0,0,0,1,0,0,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28508,1,0,0,0,1,0,1,1,1,1,1,0,1,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.1,12.0,-0.9359141666666664,2.20681,0.781,4.049
28509,0,0,1,0,1,0,0,1,1,1,1,0,1,7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,95.8,4.0,-1.1841875,2.270306666666667,-0.619,2.872
28510,0,0,1,0,1,0,0,0,1,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28511,0,0,1,0,1,0,2,1,0,1,1,0,1,6,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,82.0,9.0,0.05105583333333332,0.00822,0.322,1.696
28512,0,1,0,0,1,0,1,1,0,1,1,0,1,6,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,95.2,11.0,-1.2860575,1.9759,-0.91,2.826
28513,0,0,1,0,1,0,1,0,0,1,1,0,1,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.7,11.0,-0.9381408333333332,2.22444,-1.844,3.73
28514,0,0,1,0,1,0,0,0,0,1,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28515,0,0,1,0,1,0,2,2,0,0,1,0,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,93.5,1.0,-0.6993308333333332,2.077666666666667,-0.811,3.244
28516,0,0,1,0,1,0,2,1,0,0,1,0,1,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.9,12.0,-0.8503266666666666,2.2359066666666667,0.355,4.25
28517,0,0,1,0,1,0,1,1,0,0,1,0,1,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,92.0,11.0,-0.9302083333333332,2.12038,-1.262,3.575
28518,0,0,1,0,1,0,1,0,0,0,1,0,1,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.2,13.0,-0.9938075,2.29367,-1.054,1.93
28519,0,0,1,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28520,0,0,1,0,1,0,0,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93.9,13.0,-1.2760375,1.94322,-1.064,2.355
28521,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28522,0,0,1,0,0,1,3,1,1,0,1,2,2,20,5,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,92.7,6.0,-0.5686533333333332,1.81723,0.346,2.418
28523,0,0,1,0,0,1,3,0,1,0,1,2,2,20,4,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.5,11.0,-0.6440816666666666,1.9287433333333333,-0.572,4.094
28524,0,0,1,0,0,1,2,0,1,0,1,2,2,20,3,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,80.1,14.0,-0.23521,-0.2378833333333333,1.85,-0.473
28525,0,1,0,0,0,1,1,0,1,0,1,2,2,20,2,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78.5,11.0,-0.026738333333333333,-0.16363666666666665,-0.241,4.025
28526,0,1,0,0,0,1,0,0,1,0,1,2,2,20,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28527,1,0,0,0,1,1,1,2,0,1,1,1,2,19,4,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.0,12.0,-1.05685,1.5916233333333332,0.491,4.15
28528,0,0,1,0,1,1,0,2,0,1,1,1,2,19,3,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,96.3,4.0,-1.0999916666666665,1.83959,-0.415,2.174
28529,0,0,1,0,1,1,0,1,0,1,1,1,2,19,2,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,95.3,4.0,-1.2905108333333333,1.940926666666667,-0.368,2.385
28530,0,0,1,0,1,1,0,0,0,1,1,1,2,19,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28531,0,1,0,0,0,1,2,2,1,1,0,1,2,18,5,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,84.3,14.0,-0.02590333333333333,-0.1355433333333333,2.32,0.352
28532,0,1,0,0,0,1,1,2,1,0,1,1,2,18,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.6,7.0,-1.48604,1.476813333333333,-0.526,2.059
28533,1,0,0,0,0,1,1,1,1,0,1,1,2,18,3,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.0,11.0,-1.2708883333333332,1.7031366666666667,-1.253,4.86
28534,0,0,1,0,0,1,0,1,1,0,1,1,2,18,2,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,97.6,5.0,-1.2774291666666668,1.51451,0.107,2.778
28535,0,0,1,0,0,1,0,0,1,0,1,1,2,18,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28536,1,0,0,0,1,1,3,2,0,0,1,1,2,17,6,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.8,12.0,-0.7234066666666665,1.8381566666666669,1.979,2.583
28537,0,0,1,0,1,1,2,2,0,0,1,1,2,17,5,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.2,1.0,-1.0915025,1.6055266666666668,-0.677,3.197
28538,0,0,1,0,1,1,2,1,0,0,1,1,2,17,4,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.3,5.0,-1.0461341666666664,1.78713,-0.239,2.517
28539,0,0,1,0,1,1,2,0,0,0,1,1,2,17,3,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.9,14.0,-0.9853183333333332,1.56783,0.964,2.224
28540,0,0,1,0,1,1,1,0,0,0,1,1,2,17,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.7,8.0,-1.2008875,1.1879966666666664,-0.197,1.679
28541,1,0,0,0,1,1,0,0,0,0,1,1,2,17,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28542,0,0,1,0,0,1,2,1,0,0,0,1,2,16,4,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,83.1,14.0,-0.0799,-0.31514,0.912,1.91
28543,0,1,0,0,0,1,1,1,0,0,0,1,2,16,3,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,81.8,14.0,0.04729833333333332,-0.06817666666666666,2.303,0.22
28544,0,1,0,0,0,1,0,1,0,0,0,1,2,16,2,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,94.9,2.0,-0.9910241666666664,1.6455166666666667,0.195,3.233
28545,0,0,1,0,0,1,0,0,0,0,0,1,2,16,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28546,0,0,1,0,1,1,3,2,0,0,0,1,2,15,6,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93.2,4.0,-1.1070891666666665,1.6316133333333331,-0.616,2.601
28547,0,0,1,0,1,1,3,1,0,0,0,1,2,15,5,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93.0,4.0,-1.1070891666666665,1.6373466666666667,-0.392,2.626
28548,0,0,1,0,1,1,3,0,0,0,0,1,2,15,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.6,11.0,-1.1388191666666665,1.56224,-0.856,3.792
28549,0,0,1,0,1,1,2,0,0,0,0,1,2,15,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.4,11.0,-1.365660833333333,1.8321366666666667,-0.184,3.772
28550,0,0,1,0,1,1,1,0,0,0,0,1,2,15,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.8,11.0,-1.349935,1.6506766666666668,-1.859,3.424
28551,0,0,1,0,1,1,0,0,0,0,0,1,2,15,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28552,0,0,1,0,0,1,0,2,0,0,0,0,2,14,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,94.9,12.0,-0.9052975,1.8853133333333332,0.636,3.649
28553,0,0,1,0,0,1,0,1,0,0,0,0,2,14,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,94.5,2.0,-0.7334266666666664,1.714173333333333,0.055,2.826
28554,0,0,1,0,0,1,0,0,0,0,0,0,2,14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28555,0,0,1,0,1,1,0,1,0,0,1,2,1,8,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93.7,11.0,-1.159833333333333,1.4703633333333332,-1.082,2.584
28556,0,0,1,0,1,1,0,0,0,0,1,2,1,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28557,0,0,1,0,1,1,0,0,0,1,0,2,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28558,0,1,0,0,0,1,2,2,0,1,0,1,1,6,8,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,96.2,5.0,-1.1524575,1.65899,0.08,2.218
28559,0,0,1,0,0,1,2,2,0,1,0,1,1,6,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85.2,13.0,-1.3491,1.32746,-1.563,1.645
28560,1,0,0,0,0,1,1,2,0,1,0,1,1,6,6,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.4,13.0,-1.0908066666666665,1.60825,-1.201,2.014
28561,0,0,1,0,0,1,1,2,0,1,0,1,1,6,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,82.7,13.0,-0.0465,-0.6541233333333332,-0.897,2.472
28562,0,1,0,0,0,1,1,2,0,1,0,1,1,6,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,81.8,8.0,0.11479416666666666,0.003346666666666666,0.036,1.546
28563,0,1,0,0,0,1,1,1,0,1,0,1,1,6,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.8,2.0,-0.6617558333333332,1.77165,0.148,3.381
28564,0,0,1,0,0,1,1,0,0,1,0,1,1,6,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.0,12.0,-0.6948775,1.9030866666666668,1.104,2.863
28565,0,0,1,0,0,1,0,0,0,1,0,1,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28566,0,0,1,0,1,1,0,0,1,0,1,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28567,0,1,0,0,0,1,1,1,1,1,1,0,1,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,97.3,8.0,-1.0315216666666664,1.6251633333333333,0.065,2.162
28568,0,0,1,0,0,1,1,0,1,1,1,0,1,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.1,9.0,-0.6371233333333332,1.796876666666667,0.829,2.015
28569,0,0,1,0,0,1,0,0,1,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
