,CH,CU,FC,FF,SL,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SL,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
1778,0,0,0,0,1,493316,0,0,0,0,0,0,0,0,7,46,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.8,8.0,-1.2127166666666664,1.3495333333333333,0.14800000000000002,2.212
1779,0,0,0,1,0,435522,1,0,2,2,0,0,0,2,6,41,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.2,14.0,-1.770775,0.3017666666666666,0.598,1.125
1780,1,0,0,0,0,435522,1,0,2,1,0,0,0,2,6,41,4,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.4,14.0,-1.7819083333333332,0.4981333333333332,0.327,1.496
1781,1,0,0,0,0,435522,1,0,1,1,0,0,0,2,6,41,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.3,11.0,-1.4632166666666668,1.5244,-1.38,2.72
1782,0,0,0,1,0,435522,1,0,0,1,0,0,0,2,6,41,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.9,4.0,-1.24055,1.4154666666666669,-0.5660000000000001,2.928
1783,0,0,0,1,0,435522,1,0,0,0,0,0,0,2,6,41,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.1,13.0,-1.729025,0.4279,-0.022,1.015
1784,1,0,0,0,0,457477,1,0,1,2,0,0,0,1,6,40,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.6,6.0,-1.3811083333333332,1.3538333333333332,0.306,2.532
1785,0,0,0,1,0,457477,1,0,1,1,0,0,0,1,6,40,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.1,11.0,-1.3727583333333333,-0.20276666666666665,-1.367,2.964
1786,1,0,0,0,0,457477,1,0,0,1,0,0,0,1,6,40,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,2.0,-1.136175,1.435533333333333,-0.233,3.026
1787,0,0,0,1,0,457477,1,0,0,0,0,0,0,1,6,40,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,89.5,4.0,-0.022841666666666663,0.4035333333333333,-0.3670000000000001,2.617
1788,0,0,0,0,1,608703,0,0,2,2,0,0,0,0,6,39,6,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.5,4.0,-1.5717666666666668,-0.0752,-0.73,2.393
1789,1,0,0,0,0,608703,0,0,2,2,0,0,0,0,6,39,5,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,8.0,-1.4061583333333332,1.5588,0.006,1.5930000000000002
1790,0,0,0,1,0,608703,0,0,2,1,0,0,0,0,6,39,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.6,11.0,-1.3992,1.3079666666666667,-0.7240000000000001,3.717
1791,0,0,0,1,0,608703,0,0,1,1,0,0,0,0,6,39,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87.7,4.0,-0.20236666666666664,0.6328666666666666,-0.557,2.362
1792,0,0,0,0,1,608703,0,0,1,0,0,0,0,0,6,39,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.4,14.0,-1.3393583333333332,1.6261666666666668,0.8590000000000001,2.028
1793,0,0,0,1,0,608703,0,0,0,0,0,0,0,0,6,39,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.7,5.0,-1.209933333333333,1.4269333333333332,-0.099,2.81
1794,0,0,0,1,0,425784,0,0,2,2,0,0,0,2,5,35,6,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.9,13.0,0.03004166666666666,0.5612,-0.468,1.151
1795,0,0,0,0,1,425784,0,0,1,2,0,0,0,2,5,35,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.8,1.0,-0.7618166666666666,1.280733333333333,-0.6,3.522
1796,0,0,0,1,0,425784,0,0,0,2,0,0,0,2,5,35,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.4,8.0,-1.400591666666667,1.9128333333333327,0.198,1.838
1797,0,0,0,1,0,425784,0,0,0,2,0,0,0,2,5,35,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.7,8.0,-1.1139083333333333,1.7207666666666668,0.134,2.0780000000000003
1798,0,0,0,1,0,425784,0,0,0,1,0,0,0,2,5,35,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86.8,7.0,0.0022083333333333334,0.37486666666666657,-0.623,1.761
1799,0,0,0,0,1,425784,0,0,0,0,0,0,0,2,5,35,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.3,8.0,-1.4159,1.500033333333333,0.087,2.2030000000000003
1800,0,0,0,1,0,607043,1,0,1,1,0,0,0,1,5,34,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.1,14.0,-1.8501,1.6648666666666667,0.8440000000000001,1.263
1801,0,0,0,1,0,607043,1,0,0,1,0,0,0,1,5,34,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.7,13.0,0.458675,0.028,-0.193,1.423
1802,0,1,0,0,0,607043,1,0,0,0,0,0,0,1,5,34,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96.6,2.0,-1.2475083333333332,1.6147,-0.244,2.958
1803,0,0,0,1,0,430637,1,0,0,2,0,0,0,0,5,33,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.8,8.0,0.15946666666666665,-0.009266666666666666,-0.15,1.746
1804,0,1,0,0,0,430637,1,0,0,1,0,0,0,0,5,33,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,7.0,-1.177925,1.4713666666666667,-0.752,2.208
1805,0,0,0,1,0,430637,1,0,0,0,0,0,0,0,5,33,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97.2,7.0,-1.2502916666666668,1.211933333333333,-0.466,2.052
1806,0,0,0,1,0,452678,1,0,0,2,0,0,0,2,4,27,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.7,2.0,-1.2294166666666668,0.18853333333333328,-0.223,3.062
1807,1,0,0,0,0,452678,1,0,0,2,0,0,0,2,4,27,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.8,4.0,-1.1125166666666664,1.2434666666666665,-0.611,2.452
1808,0,0,0,1,0,452678,1,0,0,2,0,0,0,2,4,27,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.4,1.0,-1.3588416666666667,1.181833333333333,-0.44,3.023
1809,0,0,0,1,0,452678,1,0,0,1,0,0,0,2,4,27,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.3,5.0,-1.168183333333333,1.4083,-0.039,2.236
1810,0,0,0,1,0,452678,1,0,0,0,0,0,0,2,4,27,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.0,14.0,-1.197408333333333,1.4183333333333332,0.8440000000000001,2.67
1811,0,0,0,1,0,425766,1,0,2,2,0,0,0,1,4,26,6,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.1,1.0,-0.2371583333333333,0.7848,-0.601,3.159
1812,0,0,1,0,0,425766,1,0,2,2,0,0,0,1,4,26,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,11.0,-1.1487,1.3036666666666668,-0.182,4.47
1813,0,0,0,1,0,425766,1,0,1,2,0,0,0,1,4,26,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.1,3.0,-1.184883333333333,1.7021333333333333,0.767,3.187
1814,0,0,0,1,0,425766,1,0,1,1,0,0,0,1,4,26,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,-1.5522833333333332,0.08963333333333333,0.311,0.6509999999999999
1815,1,0,0,0,0,425766,1,0,0,1,0,0,0,1,4,26,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.6,8.0,-0.10355833333333332,-0.5281333333333332,0.2,2.215
1816,0,1,0,0,0,425766,1,0,0,0,0,0,0,1,4,26,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,89.6,14.0,-0.00475,1.0557,1.051,0.61
1817,0,0,0,0,1,493316,0,0,1,2,0,0,0,0,4,25,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.4,7.0,-1.5982083333333332,0.5483,-0.35600000000000004,2.157
1818,1,0,0,0,0,493316,0,0,1,2,0,0,0,0,4,25,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.9,14.0,-0.2524666666666666,0.7504,1.555,0.662
1819,0,0,0,0,1,493316,0,0,0,2,0,0,0,0,4,25,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.9,5.0,-1.4103333333333332,1.233433333333333,-0.034,2.464
1820,0,0,0,1,0,493316,0,0,0,1,0,0,0,0,4,25,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.7,4.0,-1.620475,1.254933333333333,-0.59,2.734
1821,0,0,0,1,0,493316,0,0,0,0,0,0,0,0,4,25,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.0,13.0,0.19286666666666666,-0.16836666666666664,-0.919,1.986
1822,0,1,0,0,0,435522,1,0,1,1,0,0,0,2,3,18,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.1,11.0,-1.453475,1.0872333333333333,-1.161,3.53
1823,0,0,0,1,0,435522,1,0,0,1,0,0,0,2,3,18,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,89.1,5.0,-0.251075,0.6228333333333332,-0.261,2.864
1824,0,0,0,0,1,435522,1,0,0,0,0,0,0,2,3,18,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.0,13.0,-1.420075,1.4255,-1.047,1.852
1825,0,0,0,1,0,457477,1,0,3,2,0,0,0,1,3,17,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.4,11.0,0.183125,-0.5955,-1.673,3.4410000000000003
1826,0,1,0,0,0,457477,1,0,2,2,0,0,0,1,3,17,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,13.0,-1.4131166666666668,0.37916666666666654,-1.686,1.836
1827,1,0,0,0,0,457477,1,0,1,2,0,0,0,1,3,17,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.6,5.0,-1.397808333333333,1.4298,-0.214,2.669
1828,0,0,0,1,0,457477,1,0,1,1,0,0,0,1,3,17,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,3.0,-0.1620083333333333,0.5038666666666666,0.6920000000000001,3.031
1829,0,0,0,0,1,457477,1,0,0,1,0,0,0,1,3,17,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.5,14.0,-0.08129166666666665,-0.01643333333333333,0.452,0.833
1830,0,1,0,0,0,457477,1,0,0,0,0,0,0,1,3,17,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,88.8,9.0,0.08849166666666665,0.8650666666666667,0.38,1.536
1831,0,0,0,0,1,548337,0,0,2,2,0,0,0,0,3,16,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.0,1.0,-1.4270333333333332,1.2707,-0.299,3.462
1832,0,0,0,1,0,548337,0,0,2,2,0,0,0,0,3,16,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.9,5.0,-1.4604333333333333,1.3452333333333333,-0.253,2.195
1833,0,0,0,1,0,548337,0,0,2,1,0,0,0,0,3,16,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,88.0,14.0,-0.4306,0.931,0.99,0.92
1834,0,0,0,0,1,548337,0,0,1,1,0,0,0,0,3,16,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.3,2.0,-1.50775,1.5588,-0.184,3.315
1835,0,0,0,1,0,548337,0,0,1,0,0,0,0,0,3,16,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,11.0,-1.511925,1.220533333333333,-0.622,3.898
1836,0,0,0,1,0,548337,0,0,0,0,0,0,0,0,3,16,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,88.7,7.0,0.02586666666666666,0.6257,-0.338,1.5519999999999998
1837,0,0,0,0,1,425784,0,0,0,2,0,1,1,2,2,11,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,88.8,1.0,-0.150875,0.7504,-0.328,2.874
1838,0,0,0,0,1,425784,0,0,0,1,0,1,1,2,2,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96.8,2.0,-0.9538666666666664,1.6720333333333333,0.014,2.99
1839,0,0,0,1,0,425784,0,0,0,0,0,1,1,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.4,14.0,-0.18705833333333327,0.9697,1.136,1.681
1840,0,0,1,0,0,607043,1,0,1,2,0,1,1,1,2,10,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.4,13.0,-1.4771333333333332,0.5454333333333332,-1.278,2.206
1841,1,0,0,0,0,607043,1,0,1,1,0,1,1,1,2,10,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.6,8.0,-1.2711666666666668,1.7867,0.269,1.529
1842,0,0,0,1,0,607043,1,0,0,1,0,1,1,1,2,10,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.7,7.0,-1.5982083333333332,2.123533333333333,-0.359,1.885
1843,0,0,0,1,0,607043,1,0,0,0,0,1,1,1,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.9,12.0,-0.9984,1.4713666666666667,0.128,3.729
1844,0,0,1,0,0,430637,1,0,3,1,0,0,1,1,2,9,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.1,2.0,-1.7345916666666668,1.6290333333333331,-0.138,3.212
1845,0,0,0,1,0,430637,1,0,3,0,0,0,1,1,2,9,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.1,14.0,-1.62465,1.7207666666666668,0.685,1.123
1846,0,0,0,1,0,430637,1,0,2,0,0,0,1,1,2,9,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.6,14.0,-1.514708333333333,1.8096333333333328,0.317,1.517
1847,0,0,0,1,0,430637,1,0,1,0,0,0,1,1,2,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.8,14.0,-1.184883333333333,1.6792,1.193,1.882
1848,0,0,0,1,0,430637,1,0,0,0,0,0,1,1,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,7.0,0.2902833333333333,-0.1669333333333333,-0.604,1.689
1849,0,1,0,0,0,452678,1,0,0,0,0,0,0,1,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.6,13.0,-1.772166666666667,0.8192,-0.29100000000000004,1.599
1850,1,0,0,0,0,425766,1,0,1,2,0,0,0,0,2,7,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,13.0,-1.511925,0.8550333333333331,-0.512,1.135
1851,1,0,0,0,0,425766,1,0,0,2,0,0,0,0,2,7,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,89.0,3.0,-0.3582333333333333,0.8077333333333331,0.7040000000000001,3.33
1852,0,0,0,0,1,425766,1,0,0,1,0,0,0,0,2,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.2,12.0,-1.052675,1.9142666666666668,0.843,2.817
1853,0,0,0,1,0,425766,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.9,6.0,-0.9886583333333332,1.8927666666666667,0.494,2.659
1854,0,0,0,1,0,493316,0,0,1,2,0,0,0,2,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.5,12.0,-1.4186833333333333,1.6003666666666667,1.533,2.932
1855,0,0,0,1,0,493316,0,0,0,2,0,0,0,2,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,87.9,14.0,-0.1327833333333333,0.5741,0.857,2.247
1856,0,0,0,0,1,493316,0,0,0,1,0,0,0,2,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.4,7.0,-1.466,1.7336666666666667,-0.809,2.174
1857,0,0,0,1,0,493316,0,0,0,0,0,0,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.8,13.0,0.2443583333333333,-0.4837,-0.5710000000000001,1.4280000000000002
1858,0,1,0,0,0,435522,1,0,0,2,0,0,0,1,1,2,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.4,6.0,-0.5001833333333332,0.9883333333333332,0.7609999999999999,3.019
1859,0,0,1,0,0,435522,1,0,0,2,0,0,0,1,1,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.8,11.0,-1.1417416666666664,1.4742333333333333,-0.995,2.725
1860,0,0,0,1,0,435522,1,0,0,2,0,0,0,1,1,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.4,5.0,0.2513166666666666,-0.06086666666666666,-0.251,2.847
1861,0,1,0,0,0,435522,1,0,0,1,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.6,7.0,-1.0638083333333332,1.4369666666666667,-0.462,2.041
1862,0,0,0,1,0,435522,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.2,5.0,-1.0304083333333331,1.2477666666666665,0.222,2.352
1863,0,0,0,1,0,457477,1,0,2,2,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.5,8.0,-1.4493,1.6663,0.055,1.955
1864,0,0,0,1,0,457477,1,0,2,1,0,0,0,0,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,14.0,-1.3337916666666667,1.9400666666666668,1.391,1.364
1865,0,0,0,1,0,457477,1,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.4,2.0,-1.1487,1.7164666666666668,0.0,2.87
1866,0,0,0,1,0,457477,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,11.0,-1.209933333333333,1.4642,-0.416,4.012
1867,0,0,0,1,0,502100,1,0,3,2,0,0,0,2,6,53,7,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.6,11.0,0.3598666666666666,-0.5424666666666667,-1.952,2.8
1868,0,1,0,0,0,502100,1,0,2,2,0,0,0,2,6,53,6,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.2,13.0,-1.1514833333333332,1.1574666666666664,-1.922,1.884
1869,0,0,0,1,0,502100,1,0,1,2,0,0,0,2,6,53,5,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.9,11.0,-1.0832916666666663,1.1474333333333333,-2.126,2.498
1870,0,0,0,1,0,502100,1,0,0,2,0,0,0,2,6,53,4,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.5,12.0,-1.2085416666666664,1.2864666666666669,1.3259999999999998,3.19
1871,0,0,0,1,0,502100,1,0,0,2,0,0,0,2,6,53,3,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,88.9,1.0,-0.052066666666666664,0.3763,-0.625,2.768
1872,0,0,0,0,1,502100,1,0,0,1,0,0,0,2,6,53,2,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,11.0,-1.194625,1.3911,-0.8959999999999999,2.435
1873,0,0,0,1,0,502100,1,0,0,0,0,0,0,2,6,53,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96.1,7.0,-0.9956166666666664,1.3036666666666668,-0.539,1.977
1874,0,0,0,1,0,570717,1,0,3,2,0,0,0,1,6,52,7,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.1,5.0,-1.653875,0.3189666666666666,-0.029,2.602
1875,1,0,0,0,0,570717,1,0,3,2,0,0,0,1,6,52,6,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.2,8.0,-1.14035,1.2434666666666665,0.103,1.955
1876,0,0,0,1,0,570717,1,0,3,1,0,0,0,1,6,52,5,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,13.0,-1.3685833333333333,0.9912,-2.352,1.846
1877,0,0,0,1,0,570717,1,0,2,1,0,0,0,1,6,52,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,88.0,11.0,0.08153333333333332,0.6916333333333332,-1.899,4.322
1878,0,0,0,0,1,570717,1,0,1,1,0,0,0,1,6,52,3,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.5,11.0,0.6354166666666666,-0.4321,-1.894,3.0610000000000004
1879,0,1,0,0,0,570717,1,0,0,1,0,0,0,1,6,52,2,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.2,11.0,-1.24055,1.2864666666666669,-0.888,3.408
1880,0,0,0,1,0,570717,1,0,0,0,0,0,0,1,6,52,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.1,13.0,-1.5021833333333332,0.0007666666666666666,-0.72,1.211
1881,1,0,0,0,0,431094,0,0,0,2,0,0,0,0,6,51,3,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.3,5.0,-1.127825,1.3925333333333332,0.273,2.133
1882,0,0,0,1,0,431094,0,0,0,1,0,0,0,0,6,51,2,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86.6,5.0,-0.21628333333333327,0.10683333333333332,0.076,2.472
1883,0,0,0,0,1,431094,0,0,0,0,0,0,0,0,6,51,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.4,7.0,-1.2349833333333329,1.2449,-0.474,2.178
1884,0,0,0,1,0,543590,1,0,2,1,0,0,1,0,6,50,4,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.9,14.0,-0.4918333333333332,0.9682666666666664,1.5319999999999998,2.403
1885,0,0,1,0,0,543590,1,0,1,1,0,0,1,0,6,50,3,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.8,11.0,-1.5021833333333332,1.3409333333333333,-1.139,2.62
1886,0,0,0,1,0,543590,1,0,1,0,0,0,1,0,6,50,2,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,13.0,-1.45765,1.3739,-1.97,1.904
1887,0,0,0,1,0,543590,1,0,0,0,0,0,1,0,6,50,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.9,8.0,-1.2669916666666667,1.3624333333333332,0.14800000000000002,2.157
1888,0,0,0,1,0,474892,0,0,0,0,0,0,0,0,6,49,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.0,2.0,-1.2127166666666664,1.3552666666666668,-0.122,3.484
1889,0,0,0,1,0,518960,0,0,0,1,0,0,0,2,5,45,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.8,1.0,-0.092425,0.5597666666666666,-0.277,3.2030000000000003
1890,0,0,0,0,1,518960,0,0,0,0,0,0,0,2,5,45,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.2,6.0,0.717525,-0.6327666666666666,0.456,2.208
1891,0,1,0,0,0,571697,1,0,2,2,0,0,0,1,5,44,5,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.0,13.0,-1.4882666666666668,1.2821666666666665,-1.031,2.17
1892,0,0,0,1,0,571697,1,0,2,1,0,0,0,1,5,44,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.2,11.0,-1.0554583333333332,1.1374,-0.591,3.347
1893,0,0,0,1,0,571697,1,0,2,0,0,0,0,1,5,44,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,88.0,12.0,-0.3248333333333333,0.5913,1.551,2.58
1894,0,0,0,0,1,571697,1,0,1,0,0,0,0,1,5,44,2,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,11.0,-1.3212666666666668,1.3165666666666669,-1.214,3.209
1895,0,0,0,1,0,571697,1,0,0,0,0,0,0,1,5,44,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.6,1.0,-1.09025,1.2305666666666664,-0.7979999999999999,2.972
1896,0,0,0,1,0,542340,1,0,3,2,0,0,0,0,5,43,6,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.1,11.0,-0.9928333333333332,-0.2715666666666666,-1.828,2.4530000000000003
1897,1,0,0,0,0,542340,1,0,2,2,0,0,0,0,5,43,5,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,11.0,-1.05685,1.3552666666666668,-1.219,4.332
1898,0,0,0,1,0,542340,1,0,1,2,0,0,0,0,5,43,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.5,13.0,-1.2669916666666667,0.04376666666666666,-1.726,1.808
1899,1,0,0,0,0,542340,1,0,0,2,0,0,0,0,5,43,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,2.0,1.0403916666666668,-0.7187666666666666,-0.16699999999999998,3.107
