,CH,CU,FC,FF,SL,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
27284,0,0,0,1,0,0,0,0,1,0,0,0,2,4,34,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.0,3.0,-0.8244416666666666,0.8708,0.517,2.889
27285,0,0,0,1,0,0,0,0,0,0,0,0,2,4,34,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,6.0,-0.9427333333333332,0.8278,0.825,2.179
27286,0,0,0,1,0,1,0,0,2,0,0,0,1,4,33,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,95.9,11.0,-0.8745416666666666,1.0385,-1.01,2.608
27287,1,0,0,0,0,1,0,0,1,0,0,0,1,4,33,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81.8,7.0,-1.361625,-0.4478666666666665,-0.539,1.799
27288,0,0,0,1,0,1,0,0,0,0,0,0,1,4,33,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.4,4.0,-1.161225,0.8177666666666666,-0.646,2.602
27289,0,0,0,0,1,0,0,0,2,0,0,0,0,4,32,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,9.0,0.4600666666666666,-0.7202,0.765,1.402
27290,0,0,0,1,0,0,0,0,1,0,0,0,0,4,32,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.2,14.0,-1.14035,0.6472,0.944,1.654
27291,0,0,0,1,0,0,0,0,0,0,0,0,0,4,32,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.1,2.0,-1.15705,0.7174333333333331,0.077,2.604
27292,1,0,0,0,0,1,0,2,1,0,0,1,2,3,28,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,84.9,6.0,-1.7053666666666667,0.052366666666666666,0.404,2.006
27293,0,0,0,1,0,1,0,1,1,0,0,1,2,3,28,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,11.0,-0.7882583333333333,1.2563666666666664,-0.952,3.411
27294,0,0,0,1,0,1,0,1,0,0,0,1,2,3,28,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.6,11.0,-1.24055,1.3423666666666667,-1.009,2.755
27295,0,0,0,1,0,1,0,0,0,0,0,1,2,3,28,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,14.0,-0.9009833333333332,0.6844666666666666,0.945,1.849
27296,0,0,0,1,0,1,0,1,2,0,0,1,1,3,27,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.4,11.0,-0.9037666666666666,1.3380666666666667,-1.098,2.763
27297,0,0,0,1,0,1,0,1,1,0,0,1,1,3,27,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.3,5.0,-0.7506833333333331,1.3251666666666668,-0.109,2.907
27298,1,0,0,0,0,1,0,1,0,0,0,1,1,3,27,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81.6,5.0,-1.269775,-0.5324333333333332,0.191,2.157
27299,0,0,0,1,0,1,0,0,0,0,0,1,1,3,27,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.1,11.0,-1.001183333333333,0.9424666666666665,-1.475,3.717
27300,0,0,0,1,0,1,0,3,2,0,0,0,1,3,26,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,11.0,-0.9316,0.9353,-1.229,4.361
27301,1,0,0,0,0,1,0,2,2,0,0,0,1,3,26,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,82.2,14.0,-1.5495,-0.8062,0.672,1.456
27302,0,0,0,0,1,1,0,1,2,0,0,0,1,3,26,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81.1,14.0,0.3487333333333333,-0.3475333333333333,1.225,1.958
27303,0,0,0,1,0,1,0,1,1,0,0,0,1,3,26,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.9,4.0,-1.176533333333333,0.6185333333333332,-0.318,2.501
27304,0,0,0,1,0,1,0,1,0,0,0,0,1,3,26,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.6,12.0,-1.0429333333333333,0.5311,0.844,2.859
27305,0,0,0,1,0,1,0,0,0,0,0,0,1,3,26,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.9,14.0,-1.1834916666666664,0.8378333333333331,0.947,2.197
27306,1,0,0,0,0,1,0,2,1,0,0,1,1,3,25,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,82.2,5.0,-1.45765,-0.3848,-0.069,2.21
27307,0,0,0,1,0,1,0,1,1,0,0,1,1,3,25,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,11.0,-1.2210666666666667,1.0972666666666664,-0.318,3.941
27308,1,0,0,0,0,1,0,0,1,0,0,1,1,3,25,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81.3,13.0,-1.5216666666666667,-0.2257,-1.405,1.701
27309,0,0,0,1,0,1,0,0,0,0,0,1,1,3,25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,92.9,6.0,-0.73955,0.8091666666666666,0.39,2.565
27310,0,0,0,1,0,1,0,3,2,0,0,0,1,3,24,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93.9,4.0,-1.111125,0.7059666666666666,-0.319,1.929
27311,1,0,0,0,0,1,0,2,2,0,0,0,1,3,24,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83.6,13.0,-1.2155,-0.40486666666666654,-0.671,0.609
27312,0,0,0,1,0,1,0,1,2,0,0,0,1,3,24,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,14.0,-1.0081416666666665,0.5454333333333332,2.034,1.94
27313,0,0,0,0,1,1,0,1,1,0,0,0,1,3,24,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,80.5,2.0,0.5686166666666665,-0.5654,0.067,3.006
27314,0,0,0,1,0,1,0,1,0,0,0,0,1,3,24,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.1,1.0,-1.09025,0.8478666666666665,-0.342,2.716
27315,0,0,0,1,0,1,0,0,0,0,0,0,1,3,24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.3,11.0,-0.965,0.8751,-1.105,3.589
27316,1,0,0,0,0,1,0,2,1,0,0,0,0,3,23,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.5,7.0,-1.3602333333333332,-0.4163333333333333,-0.443,1.819
27317,0,0,0,1,0,1,0,1,1,0,0,0,0,3,23,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.7,12.0,-1.1793166666666663,0.6687,1.111,2.549
27318,0,0,0,0,1,1,0,0,1,0,0,0,0,3,23,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80.6,14.0,-0.04928333333333332,-0.4478666666666665,1.117,0.354
27319,0,0,0,1,0,1,0,0,0,0,0,0,0,3,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.6,9.0,-1.49105,0.9654,0.561,1.905
27320,0,0,0,0,1,0,0,2,2,0,1,1,2,2,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.9,11.0,0.4266666666666665,-0.1239333333333333,-0.512,3.492
27321,0,0,0,1,0,0,0,2,2,0,1,1,2,2,18,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.6,11.0,-0.6964083333333332,0.9668333333333332,-1.159,3.284
27322,1,0,0,0,0,0,0,1,2,0,1,1,2,2,18,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,85.1,14.0,-1.5258416666666668,-0.4321,0.179,0.095
27323,0,0,0,1,0,0,0,1,2,0,1,1,2,2,18,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,96.4,6.0,-1.0498916666666664,0.7719,0.588,2.658
27324,0,0,0,1,0,0,0,1,2,0,1,1,2,2,18,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,97.5,6.0,-0.9162916666666666,0.9983666666666664,0.277,2.199
27325,0,0,0,1,0,0,0,1,1,0,1,1,2,2,18,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,95.5,6.0,-1.0039666666666665,1.181833333333333,0.279,2.515
27326,0,0,0,0,1,0,0,0,1,0,1,1,2,2,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81.6,11.0,0.366825,0.028,-1.333,2.857
27327,0,0,0,1,0,0,0,0,0,0,1,1,2,2,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.9,4.0,-0.8578416666666666,0.8048666666666666,-0.515,2.663
27328,0,0,0,1,0,1,0,3,0,0,1,0,2,2,17,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.5,11.0,-0.9162916666666666,1.263533333333333,-1.621,2.799
27329,0,0,0,1,0,1,0,2,0,0,1,0,2,2,17,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,11.0,-1.002575,0.7045333333333332,-1.502,3.357
27330,0,0,0,1,0,1,0,1,0,0,1,0,2,2,17,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.8,11.0,-0.9246416666666664,0.7547,-1.821,3.673
27331,0,0,0,1,0,1,0,0,0,0,1,0,2,2,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,11.0,-1.0248416666666664,0.8980333333333331,-1.268,2.805
27332,0,0,0,1,0,0,0,1,2,0,1,0,1,2,16,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.4,11.0,-1.061025,0.8091666666666666,-1.022,2.389
27333,0,0,0,0,1,0,0,1,1,0,1,0,1,2,16,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82.0,1.0,0.7119583333333332,-0.6987,-0.523,2.657
27334,0,0,0,0,1,0,0,1,0,0,1,0,1,2,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,14.0,0.2527083333333333,-0.3604333333333333,0.093,0.518
27335,0,0,0,1,0,0,0,0,0,0,1,0,1,2,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,12.0,-0.843925,0.7117,1.062,2.579
27336,1,0,0,0,0,1,0,2,2,0,0,0,1,2,15,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.7,1.0,-1.3671916666666668,-0.40056666666666657,-0.639,2.691
27337,0,0,0,1,0,1,0,1,2,0,0,0,1,2,15,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.8,11.0,-0.9316,1.06,-0.763,4.479
27338,1,0,0,0,0,1,0,0,2,0,0,0,1,2,15,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,82.9,13.0,-1.5648083333333331,-0.7804,-1.966,1.274
27339,0,0,0,1,0,1,0,0,1,0,0,0,1,2,15,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.4,3.0,-1.237766666666667,0.5927333333333332,0.467,2.858
27340,0,0,0,1,0,1,0,0,0,0,0,0,1,2,15,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.1,5.0,-0.8995916666666666,0.931,-0.114,2.371
27341,1,0,0,0,0,1,0,1,2,0,0,0,0,2,14,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.1,11.0,-1.5105333333333333,-0.11246666666666663,-1.072,2.906
27342,0,0,0,1,0,1,0,0,2,0,0,0,0,2,14,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.8,12.0,-1.2892583333333332,0.9353,1.016,3.801
27343,1,0,0,0,0,1,0,0,1,0,0,0,0,2,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.7,14.0,-1.354666666666667,-0.5768666666666666,0.23,1.186
27344,0,0,0,1,0,1,0,0,0,0,0,0,0,2,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90.2,1.0,-0.994225,1.0815,-0.776,3.293
27345,0,0,0,1,0,1,0,2,1,0,0,1,2,1,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.2,5.0,-0.9051583333333332,1.3137,-0.233,2.36
27346,0,0,0,1,0,1,0,2,0,0,0,1,2,1,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.3,12.0,-1.0652,0.8507333333333331,0.141,3.62
27347,1,0,0,0,0,1,0,1,0,0,0,1,2,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.9,11.0,-1.0888583333333333,-0.1096,-1.306,2.84
27348,0,0,0,1,0,1,0,0,0,0,0,1,2,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.9,14.0,-1.094425,0.8421333333333331,0.531,1.473
27349,1,0,0,0,0,1,0,3,2,0,0,0,2,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.3,9.0,-1.403375,-0.7331,0.376,1.995
27350,1,0,0,0,0,1,0,2,2,0,0,0,2,1,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.9,9.0,-1.6023833333333333,-0.4407,0.534,2.042
27351,1,0,0,0,0,1,0,1,2,0,0,0,2,1,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.8,13.0,-1.4061583333333332,-0.6141333333333332,-2.771,1.592
27352,0,0,0,1,0,1,0,1,1,0,0,0,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.1,12.0,-1.0137083333333332,0.5038666666666666,0.29,3.629
27353,0,0,0,1,0,1,0,1,0,0,0,0,2,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,9.0,-1.1166916666666664,0.6472,0.649,1.987
27354,1,0,0,0,0,1,0,0,0,0,0,0,2,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.3,13.0,-1.7902583333333333,-0.09383333333333332,-1.34,1.673
27355,0,0,0,1,0,1,0,3,1,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.1,6.0,-1.0206666666666664,0.9037666666666666,0.316,2.233
27356,0,0,0,1,0,1,0,2,1,0,0,0,1,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,11.0,-0.8578416666666666,0.6859,-0.016,3.695
27357,0,0,0,1,0,1,0,1,1,0,0,0,1,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.7,14.0,-1.1751416666666663,0.7633,1.868,1.55
27358,0,0,0,1,0,1,0,0,1,0,0,0,1,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,12.0,-1.3268333333333333,0.6128,1.434,2.595
27359,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,4.0,-0.9719583333333331,1.1216333333333333,-0.423,2.222
27360,1,0,0,0,0,1,0,0,2,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.8,13.0,-1.60795,-0.4120333333333333,-1.379,1.035
27361,0,0,0,1,0,1,0,0,2,0,0,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.3,11.0,-0.952475,0.6787333333333332,-0.436,4.469
27362,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.0,14.0,-1.1166916666666664,0.40496666666666653,0.883,2.045
27363,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.6,1.0,-1.0081416666666665,1.2391666666666663,-0.674,2.988
27364,1,0,0,0,0,0,1,0,0,1,0,1,2,6,50,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.7,11.0,-1.2544666666666668,-0.0006666666666666666,-2.289,3.133
27365,0,0,0,1,0,1,1,1,2,0,1,0,2,6,49,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.3,5.0,-1.1097333333333332,1.3581333333333332,-0.191,2.189
27366,0,0,0,1,0,1,1,1,1,0,1,0,2,6,49,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.8,9.0,-1.069375,1.4326666666666668,0.496,1.965
27367,1,0,0,0,0,1,1,0,1,0,1,0,2,6,49,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.1,14.0,-1.6552666666666669,0.21433333333333326,0.885,2.382
27368,1,0,0,0,0,1,1,0,0,0,1,0,2,6,49,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.7,11.0,-1.3644083333333332,0.18996666666666664,-0.832,2.597
27369,0,0,0,1,0,1,1,1,2,0,0,1,1,6,48,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.8,11.0,-0.7172833333333332,1.5588,-1.052,3.482
27370,0,0,0,1,0,1,1,1,1,0,0,1,1,6,48,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.4,7.0,-0.75625,1.0915333333333332,-0.321,2.252
27371,0,0,0,1,0,1,1,0,1,0,0,1,1,6,48,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,13.0,-1.0763333333333331,1.7308,-1.189,1.69
27372,1,0,0,0,0,1,1,0,0,0,0,1,1,6,48,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,13.0,-1.578725,0.3046333333333333,-0.873,2.02
27373,0,0,0,1,0,0,1,2,2,0,0,1,0,6,47,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.2,3.0,-0.9218583333333332,1.6003666666666667,0.548,2.865
27374,0,0,0,1,0,0,1,2,1,0,0,1,0,6,47,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.1,2.0,-0.785475,1.6376333333333333,0.196,2.908
27375,1,0,0,0,0,0,1,1,1,0,0,1,0,6,47,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.6,11.0,-1.80835,0.3017666666666666,-1.619,2.561
27376,0,0,0,0,1,0,1,1,0,0,0,1,0,6,47,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.4,1.0,0.3515166666666666,-0.1196333333333333,-0.357,2.728
27377,0,0,0,1,0,0,1,0,0,0,0,1,0,6,47,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.8,12.0,-0.7840833333333331,1.6921,1.193,2.815
27378,0,0,0,1,0,1,1,2,2,0,1,0,0,6,46,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.5,4.0,-0.8745416666666666,1.5272666666666668,-0.528,2.352
27379,0,0,0,0,1,1,1,1,2,0,0,1,0,6,46,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.6,13.0,0.2638416666666666,0.0925,-0.907,1.039
27380,0,0,0,1,0,1,1,1,2,0,0,1,0,6,46,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.3,12.0,-1.0958166666666664,1.4484333333333332,0.861,2.829
27381,0,0,0,1,0,1,1,1,2,0,0,1,0,6,46,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.8,5.0,-1.118083333333333,1.0514,-0.268,2.347
27382,1,0,0,0,0,1,1,1,1,0,0,1,0,6,46,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.8,11.0,-1.397808333333333,0.18996666666666664,-1.248,3.065
27383,1,0,0,0,0,1,1,1,0,0,0,1,0,6,46,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82.3,7.0,-1.620475,0.329,-0.635,2.125
27384,1,0,0,0,0,1,1,0,0,0,0,1,0,6,46,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.4,13.0,-1.62465,-0.2758666666666666,-1.19,1.445
27385,0,0,0,1,0,0,1,3,1,0,1,0,0,6,45,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.3,5.0,-1.0958166666666664,1.5172333333333332,-0.139,2.54
27386,0,0,0,0,1,0,1,2,1,0,0,1,0,6,45,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.4,14.0,0.224875,-0.1354,2.014,0.675
27387,0,0,0,0,1,0,1,1,1,0,0,1,0,6,45,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.7,14.0,0.15529166666666666,0.2960333333333333,0.433,1.392
27388,0,0,0,1,0,0,1,0,1,0,0,1,0,6,45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.3,3.0,-1.0457166666666664,1.4556,0.68,3.886
27389,0,0,0,1,0,0,1,0,0,0,0,1,0,6,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.5,9.0,-1.1166916666666664,1.4068666666666667,0.577,1.918
27390,0,0,0,1,0,0,1,2,0,0,0,0,0,6,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.2,9.0,-1.4131166666666668,1.4928666666666668,0.341,1.976
27391,0,0,0,1,0,0,1,1,0,0,0,0,0,6,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.6,14.0,-1.5328,1.1259333333333332,2.452,2.198
27392,0,0,0,0,1,0,1,0,0,0,0,0,0,6,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.2,14.0,0.4976416666666666,-0.1053,1.9,0.41
27393,0,0,0,1,0,0,1,2,0,0,0,0,2,5,39,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.2,1.0,-0.935775,1.533,-0.431,3.152
27394,0,0,0,1,0,0,1,1,0,0,0,0,2,5,39,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,11.0,-1.0429333333333333,1.1918666666666664,-1.148,4.126
27395,0,0,0,0,1,0,1,0,0,0,0,0,2,5,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.4,14.0,0.5616583333333331,-0.4278,0.623,0.392
27396,0,0,0,1,0,0,1,2,2,0,0,0,1,5,38,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.3,4.0,-0.9817,1.1331,-0.393,2.713
27397,1,0,0,0,0,0,1,1,2,0,0,0,1,5,38,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.6,14.0,-1.723458333333333,0.009366666666666666,0.488,0.277
27398,0,0,0,1,0,0,1,0,2,0,0,0,1,5,38,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,12.0,-0.7952166666666666,1.2993666666666668,1.148,2.551
27399,1,0,0,0,0,0,1,0,1,0,0,0,1,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.3,13.0,-1.55785,-0.3346333333333333,-1.339,2.329
27400,0,0,0,1,0,0,1,0,0,0,0,0,1,5,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.2,2.0,-0.8453166666666666,1.2993666666666668,-0.133,3.367
27401,0,0,0,1,0,0,1,0,0,0,0,0,0,5,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.6,2.0,-0.6978,1.263533333333333,-0.053,2.942
27402,1,0,0,0,0,1,1,1,0,0,0,1,2,4,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.1,11.0,-1.1960166666666665,0.3533666666666666,-1.016,2.807
27403,0,0,0,1,0,1,1,0,0,0,0,1,2,4,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,13.0,-1.329616666666667,0.7117,-1.633,2.441
27404,0,0,0,0,1,1,1,0,1,0,0,0,2,4,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.4,4.0,0.5616583333333331,0.15556666666666666,-0.348,2.285
27405,0,0,0,1,0,1,1,0,0,0,0,0,2,4,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.5,5.0,-0.9997916666666664,1.4441333333333333,-0.073,2.449
27406,0,0,0,1,0,0,1,1,2,0,0,0,1,4,31,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.9,12.0,-1.1055583333333332,1.3165666666666669,0.098,3.646
27407,0,0,0,1,0,0,1,1,1,0,0,0,1,4,31,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,14.0,-0.9371666666666664,1.2004666666666663,0.862,2.358
27408,0,0,0,0,1,0,1,0,1,0,0,0,1,4,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.8,9.0,0.5073833333333332,-0.1526,0.412,1.549
27409,0,0,0,0,1,0,1,0,0,0,0,0,1,4,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.3,4.0,0.2777583333333333,-0.3504,-0.355,2.086
27410,1,0,0,0,0,1,1,2,1,0,0,0,0,4,30,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.1,5.0,-1.4729583333333331,0.4494,-0.203,2.731
27411,0,0,0,1,0,1,1,1,1,0,0,0,0,4,30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.2,12.0,-1.0485,1.4713666666666667,1.506,3.658
27412,1,0,0,0,0,1,1,0,1,0,0,0,0,4,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.2,14.0,-1.578725,-0.11103333333333333,1.362,0.676
27413,1,0,0,0,0,1,1,0,0,0,0,0,0,4,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.2,11.0,-1.545325,0.06526666666666667,-1.135,3.253
27414,0,0,0,0,1,0,1,2,2,1,0,0,2,3,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.7,4.0,0.1316333333333333,-0.17696666666666666,-0.521,2.546
27415,0,0,0,0,1,0,1,2,1,1,0,0,2,3,25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.3,2.0,0.3877,-0.2844666666666666,0.008,3.268
27416,0,0,0,0,1,0,1,1,1,1,0,0,2,3,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.3,14.0,0.2610583333333333,-0.3231666666666666,0.643,1.417
27417,0,0,0,0,1,0,1,1,0,0,1,0,2,3,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.5,2.0,0.41831666666666656,-0.2271333333333333,-0.018,3.227
27418,0,0,0,1,0,0,1,0,0,0,1,0,2,3,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.8,14.0,-1.086075,1.3939666666666668,0.903,1.867
27419,0,0,0,0,1,0,1,0,2,0,1,0,1,3,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81.3,14.0,0.2346166666666666,0.1527,1.68,0.708
27420,0,0,0,1,0,0,1,0,1,0,1,0,1,3,24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.6,11.0,-1.395025,1.4799666666666669,-0.86,3.013
27421,0,0,0,0,1,0,1,0,0,0,1,0,1,3,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.2,6.0,0.16225,0.3232666666666666,0.536,2.567
27422,0,0,0,1,0,0,1,0,0,0,0,0,1,3,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.1,8.0,-1.4395583333333333,1.254933333333333,0.074,2.051
27423,0,0,0,1,0,0,1,2,1,0,0,0,0,3,22,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.3,5.0,-1.47435,1.2105,0.08,2.504
27424,0,0,0,0,1,0,1,1,1,0,0,0,0,3,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.2,14.0,0.2805416666666666,-0.1153333333333333,0.534,0.969
