,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
5171,0,0,0,0,1,1,0,0,1,0,0,0,1,7,46,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.2,14.0,1.1498,0.651,1.3719,1.793
5172,0,1,0,0,0,1,0,0,0,0,0,0,1,7,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.0,7.0,-0.4157,-0.8598,-0.4222,2.1996
5173,0,0,0,0,1,0,0,1,2,0,0,0,0,7,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.0,4.0,1.0277,0.6546,-0.3918,2.0897
5174,0,1,0,0,0,0,0,1,2,0,0,0,0,7,45,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.1,6.0,-0.5377,-0.7683,0.3715,2.5041
5175,0,0,1,0,0,0,0,1,1,0,0,0,0,7,45,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.2,11.0,0.0213,0.7863,-1.1715,2.7599
5176,0,1,0,0,0,0,0,1,0,0,0,0,0,7,45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.2,3.0,-0.5948,-0.6582,0.5035,3.2694
5177,0,1,0,0,0,0,0,0,0,0,0,0,0,7,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,11.0,-0.875,-0.64,-1.0273,2.8617
5178,0,0,0,1,0,1,0,0,0,0,0,1,2,6,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.6,12.0,0.8368,0.9587,0.9754,2.8871
5179,0,0,0,1,0,0,0,0,1,0,0,0,2,6,40,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.5,6.0,0.4381,1.1247,0.5174,2.5636
5180,0,0,0,1,0,0,0,0,0,0,0,0,2,6,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6,3.0,0.3055,0.9429,0.3504,3.5555
5181,1,0,0,0,0,0,0,2,1,0,0,0,1,6,39,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.5,6.0,0.7863,0.382,0.7378,2.6976
5182,1,0,0,0,0,0,0,1,1,0,0,0,1,6,39,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.6,14.0,0.6692,0.6292,1.478,1.7588
5183,0,0,0,0,1,0,0,1,0,0,0,0,1,6,39,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,2.0,1.0786,0.703,0.0006,3.3616
5184,0,1,0,0,0,0,0,0,0,0,0,0,1,6,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.1,13.0,-0.6676,-0.8121,-1.2124,2.0905
5185,0,0,0,0,1,0,0,1,2,0,0,0,0,6,38,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.6,5.0,0.7483,0.2722,-0.213,2.1981
5186,0,0,0,1,0,0,0,1,1,0,0,0,0,6,38,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.6,11.0,0.1652,1.1245,-0.8535,2.9633
5187,1,0,0,0,0,0,0,0,1,0,0,0,0,6,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.4,14.0,0.6045,0.626,0.1132,0.8772
5188,0,1,0,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.9,8.0,-0.4534,-0.7571,0.2429,1.695
5189,0,0,0,1,0,1,0,0,1,0,0,0,2,5,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.5,6.0,0.2507,1.1662,0.3968,2.3325
5190,0,1,0,0,0,1,0,0,0,0,0,0,2,5,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.2,4.0,-1.1985,-0.9793,-0.3309,2.855
5191,1,0,0,0,0,1,0,3,2,0,0,0,1,5,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.6,9.0,0.7406,0.613,0.2777,1.6024
5192,0,0,0,1,0,1,0,3,2,0,0,0,1,5,33,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.1,11.0,0.4205,1.1047,-0.0999,3.2581
5193,0,0,0,1,0,1,0,2,2,0,0,0,1,5,33,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,12.0,0.6524,1.1874,0.9205,4.3982
5194,0,0,0,1,0,1,0,2,2,0,0,0,1,5,33,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.4,12.0,0.8459,0.9332,0.9103,2.3647
5195,0,0,1,0,0,1,0,2,1,0,0,0,1,5,33,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.7,13.0,-0.3889,0.7414,-0.9131,1.6799
5196,0,0,1,0,0,1,0,1,1,0,0,0,1,5,33,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.8,13.0,-0.4953,0.6175,-2.4412,1.5401
5197,0,0,0,0,1,1,0,0,1,0,0,0,1,5,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,14.0,0.9527,0.9452,1.1868,1.3191
5198,0,0,0,1,0,1,0,0,0,0,0,0,1,5,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.7,4.0,0.2451,1.1439,-0.6128,2.5192
5199,1,0,0,0,0,0,0,2,1,0,0,0,0,5,32,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.9,5.0,0.5015,0.6492,0.2413,2.4109
5200,0,0,1,0,0,0,0,1,1,0,0,0,0,5,32,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.3,13.0,-0.3626,0.7101,-1.1213,2.1167
5201,0,0,1,0,0,0,0,0,1,0,0,0,0,5,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,13.0,-0.3178,0.8777,-2.2253,2.185
5202,0,1,0,0,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.3,7.0,-0.7498,-0.8616,-0.438,1.8075
5203,0,0,0,0,1,1,0,1,1,0,0,0,2,4,28,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.3,8.0,0.8953,0.8365,0.0368,1.8544
5204,0,0,0,0,1,1,0,0,1,0,0,0,2,4,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,14.0,0.901,0.8541,0.8014,1.15
5205,0,1,0,0,0,1,0,0,0,0,0,0,2,4,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.5,4.0,-0.7049,-0.6498,-0.5818,2.394
5206,1,0,0,0,0,0,0,0,2,0,0,0,1,4,27,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.3,9.0,0.7508,0.33,0.5445,1.3219
5207,0,1,0,0,0,0,0,0,2,0,0,0,1,4,27,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.1,7.0,-0.7719,-0.8704,-0.4889,1.826
5208,0,0,0,1,0,0,0,0,1,0,0,0,1,4,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.0,11.0,0.4446,1.2252,-0.9662,3.0915
5209,0,1,0,0,0,0,0,0,0,0,0,0,1,4,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.7,5.0,-0.7855,-0.5254,-0.1126,2.4176
5210,0,0,1,0,0,1,0,0,1,0,0,0,0,4,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.2,4.0,0.0166,0.8508,-0.7522,2.5488
5211,0,0,1,0,0,1,0,0,0,0,0,0,0,4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.8,13.0,-0.0454,0.7817,-0.9316,1.2123
5212,1,0,0,0,0,0,0,0,1,1,1,1,2,3,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.1,14.0,0.4435,0.7669,0.5141,1.3056
5213,1,0,0,0,0,0,0,0,0,1,1,1,2,3,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.4,14.0,0.6615,0.2787,0.9696,2.6994
5214,0,0,0,0,1,0,0,1,0,0,1,1,2,3,21,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.4,4.0,0.7868,0.6106,-0.5804,2.5287
5215,0,0,0,1,0,0,0,0,0,0,1,1,2,3,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.1,11.0,0.4059,1.0252,-0.1153,3.7666
5216,1,0,0,0,0,0,0,2,2,0,1,1,1,3,20,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.3,8.0,0.6768,0.5557,0.1944,1.2812
5217,0,0,0,0,1,0,0,1,2,0,1,1,1,3,20,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,13.0,0.8561,0.576,-1.2619,1.9493
5218,0,0,0,1,0,0,0,1,1,0,1,1,1,3,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.1,1.0,0.4545,1.1315,-0.6892,3.228
5219,1,0,0,0,0,0,0,0,1,0,1,1,1,3,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.0,14.0,0.6801,0.8761,1.663,2.5916
5220,0,0,1,0,0,0,0,0,0,0,1,1,1,3,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.8,4.0,-0.3589,0.6024,-0.6819,2.3959
5221,0,0,1,0,0,1,0,1,2,0,1,1,0,3,19,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.8,2.0,-0.2251,0.6043,-0.0557,2.6387
5222,0,0,0,1,0,1,0,1,2,0,1,1,0,3,19,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.7,2.0,0.2514,1.1047,-0.2672,2.6509
5223,1,0,0,0,0,1,0,0,2,0,1,1,0,3,19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.8,14.0,0.7734,0.947,0.9475,1.721
5224,0,0,0,0,1,1,0,0,1,0,1,1,0,3,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.3,9.0,1.1646,0.3713,0.6855,1.7137
5225,0,0,0,0,1,1,0,0,0,0,1,1,0,3,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.7,9.0,0.8804,0.4447,0.5493,1.5463
5226,0,0,0,0,1,1,0,1,0,0,0,1,0,3,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.0,5.0,0.7832,0.3579,0.0654,2.1477
5227,0,0,0,0,1,1,0,0,0,0,0,1,0,3,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,7.0,0.7605,0.3366,-0.5792,1.9004
5228,0,0,0,1,0,0,0,3,1,0,0,0,0,3,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,14.0,0.6026,1.1025,1.0947,2.4142
5229,0,0,0,1,0,0,0,2,1,0,0,0,0,3,17,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,14.0,0.4863,1.0816,0.6027,1.2422
5230,0,0,1,0,0,0,0,1,1,0,0,0,0,3,17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.3,13.0,-0.1836,0.8816,-1.2446,2.2077
5231,0,0,1,0,0,0,0,1,0,0,0,0,0,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.2,7.0,-0.1178,0.5906,-0.4306,1.8379
5232,0,0,1,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.4,13.0,-0.2101,1.1674,-1.435,0.9626
5233,0,0,0,1,0,1,0,0,1,0,0,0,2,2,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.0,1.0,0.1133,1.0188,-0.3033,2.982
5234,0,0,0,0,1,1,0,0,0,0,0,0,2,2,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,12.0,0.8996,0.8127,0.831,2.7379
5235,1,0,0,0,0,0,0,2,2,0,0,0,1,2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.3,14.0,0.7164,0.7348,0.9819,1.2748
5236,1,0,0,0,0,0,0,2,2,0,0,0,1,2,12,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.8,8.0,0.6362,0.8894,-0.0323,1.2988
5237,0,0,0,0,1,0,0,1,2,0,0,0,1,2,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,13.0,0.8371,0.9271,-1.9437,2.6037
5238,1,0,0,0,0,0,0,1,1,0,0,0,1,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.5,9.0,0.7199,0.7877,0.6137,1.5225
5239,0,0,1,0,0,0,0,1,0,0,0,0,1,2,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.8,11.0,-0.3683,0.668,-0.8982,2.6504
5240,0,0,0,1,0,0,0,0,0,0,0,0,1,2,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,12.0,0.6167,0.7781,0.9313,3.2925
5241,0,0,0,0,1,1,0,2,2,0,0,0,0,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.3,14.0,1.3193,0.7047,1.3144,1.9219
5242,0,0,0,0,1,1,0,2,1,0,0,0,0,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6,12.0,1.0192,0.8602,0.8863,3.7377
5243,0,0,0,1,0,1,0,2,0,0,0,0,0,2,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.4,6.0,0.8135,1.2248,0.4707,2.4802
5244,0,0,1,0,0,1,0,1,0,0,0,0,0,2,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.1,13.0,-0.0611,1.0955,-0.9931,2.5011
5245,0,0,0,0,1,1,0,0,0,0,0,0,0,2,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,14.0,0.9055,0.9088,0.1822,1.4275
5246,1,0,0,0,0,0,0,0,2,0,0,0,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.5,14.0,0.6578,0.3402,0.7464,0.9653
5247,0,0,1,0,0,0,0,0,1,0,0,0,2,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.0,13.0,-0.4373,0.8904,-0.9464,1.9437
5248,0,0,0,0,1,0,0,0,0,0,0,0,2,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.8,12.0,0.8844,0.3861,0.9376,2.6151
5249,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.1,7.0,0.663,0.4739,-0.3142,1.7216
5250,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,13.0,0.1514,1.148,-0.7376,1.4721
5251,0,0,1,0,0,0,0,2,2,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.8,1.0,-0.2257,0.4279,-0.4849,3.0303
5252,0,0,0,1,0,0,0,2,1,0,0,0,0,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.2,8.0,0.2633,1.0301,0.1614,2.015
5253,0,0,0,1,0,0,0,2,0,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.5,2.0,0.1437,1.2211,-0.2646,3.2294
5254,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.7,13.0,0.3297,0.6238,-0.9364,1.1678
5255,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.3,12.0,0.4861,1.1051,0.4967,4.393
5256,0,0,1,0,0,0,1,1,2,0,0,0,1,8,59,6,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,86.9,1.0,-0.1378,0.3828,-0.3212,2.6938
5257,1,0,0,0,0,0,1,1,2,0,0,0,1,8,59,5,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,83.3,4.0,0.4162,1.1225,-0.7842,2.0923
5258,0,0,0,0,1,0,1,1,2,0,0,0,1,8,59,4,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8,12.0,1.3948,0.8892,0.5373,3.5787
5259,0,0,1,0,0,0,1,1,1,0,0,0,1,8,59,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,87.0,11.0,0.0907,1.077,-1.0735,2.7058
5260,1,0,0,0,0,0,1,0,1,0,0,0,1,8,59,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,82.4,14.0,0.8137,1.1133,0.6827,1.0715
5261,0,0,1,0,0,0,1,0,0,0,0,0,1,8,59,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,87.2,13.0,0.003,0.4699,-1.2159,2.228
5262,0,0,1,0,0,0,1,1,2,0,0,0,0,8,58,4,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,87.0,12.0,0.0651,0.6212,0.9525,2.7284
5263,1,0,0,0,0,0,1,0,2,0,0,0,0,8,58,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,82.3,14.0,0.9938,1.113,1.2555,0.7927
5264,1,0,0,0,0,0,1,0,1,0,0,0,0,8,58,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,81.3,7.0,0.8753,1.0169,-0.6154,1.7062
5265,0,0,1,0,0,0,1,0,0,0,0,0,0,8,58,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,86.9,4.0,0.2572,0.9559,-0.6019,2.6604
5266,0,0,1,0,0,0,1,0,2,0,0,1,1,7,53,3,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,89.3,1.0,0.0122,0.5049,-0.6716,2.9123
5267,0,0,1,0,0,0,1,0,1,0,0,1,1,7,53,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,89.5,11.0,-0.1256,0.938,-0.9265,3.3035
5268,1,0,0,0,0,0,1,0,0,0,0,1,1,7,53,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,82.8,3.0,1.158,0.5277,0.4627,3.0118
5269,0,1,0,0,0,0,1,0,2,0,0,0,1,7,52,5,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,79.9,9.0,-0.29,-0.301,0.3583,1.9378
5270,0,0,0,0,1,0,1,0,2,0,0,0,1,7,52,4,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,6.0,1.328,0.2865,0.2913,2.3808
5271,0,0,1,0,0,0,1,0,2,0,0,0,1,7,52,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,87.9,3.0,-0.064,0.5369,0.7304,2.7128
5272,0,0,1,0,0,0,1,0,1,0,0,0,1,7,52,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,88.6,5.0,-0.0412,0.8394,-0.0108,2.0985
5273,1,0,0,0,0,0,1,0,0,0,0,0,1,7,52,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,81.8,14.0,0.7813,1.1088,0.964,2.3279
5274,0,0,0,0,1,1,1,0,2,0,0,0,0,7,51,4,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,5.0,1.056,0.761,-0.0743,2.3554
5275,0,0,1,0,0,1,1,0,2,0,0,0,0,7,51,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,87.6,11.0,-0.1592,0.6717,-1.3311,2.6843
5276,1,0,0,0,0,1,1,0,1,0,0,0,0,7,51,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,82.5,6.0,0.679,1.004,0.2928,1.907
5277,0,0,0,1,0,1,1,0,0,0,0,0,0,7,51,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,13.0,0.5701,1.3894,-1.177,1.9672
5278,0,0,0,0,1,0,1,1,1,0,0,0,2,6,45,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,92.1,5.0,1.2296,0.8961,0.1322,2.5178
5279,0,0,1,0,0,0,1,0,1,0,0,0,2,6,45,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,88.6,13.0,0.2215,0.3763,-1.7395,1.7842
5280,1,0,0,0,0,0,1,0,0,0,0,0,2,6,45,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,83.5,9.0,1.1183,0.307,0.4703,1.924
5281,1,0,0,0,0,0,1,1,2,0,0,0,1,6,44,4,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,83.5,6.0,1.0884,0.9438,0.5659,2.3173
5282,0,0,0,0,1,0,1,1,1,0,0,0,1,6,44,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,4.0,1.275,1.106,-0.6106,2.2131
5283,1,0,0,0,0,0,1,1,0,0,0,0,1,6,44,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,81.7,4.0,1.0127,0.8683,-0.3203,2.2204
5284,0,1,0,0,0,0,1,0,0,0,0,0,1,6,44,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,78.3,12.0,-0.3283,-0.6658,1.0602,4.2788
5285,0,0,0,1,0,0,1,0,1,0,0,0,0,6,43,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,91.2,1.0,0.9258,1.4914,-0.5109,2.9227
5286,1,0,0,0,0,0,1,0,0,0,0,0,0,6,43,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,81.2,8.0,0.9646,1.2141,0.0399,1.9063
5287,1,0,0,0,0,0,1,1,0,0,0,0,2,5,39,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,82.4,5.0,1.1798,0.4026,0.1103,2.1902
5288,0,0,1,0,0,0,1,0,0,0,0,0,2,5,39,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,87.8,11.0,0.3764,1.1078,-1.2613,2.7339
5289,1,0,0,0,0,0,1,0,2,0,0,1,0,5,38,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,83.3,14.0,1.4439,0.5011,0.8721,1.7791
5290,1,0,0,0,0,0,1,0,1,0,0,1,0,5,38,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,80.7,5.0,0.495,0.9704,-0.2571,2.4838
5291,0,0,1,0,0,0,1,0,0,0,0,1,0,5,38,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,88.1,2.0,0.1578,1.1069,-0.1988,3.3906
5292,0,0,0,1,0,0,1,3,0,0,0,0,0,5,37,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,13.0,0.6211,1.1545,-1.3005,2.4301
5293,0,0,0,0,1,0,1,2,0,0,0,0,0,5,37,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,91.1,13.0,1.3575,0.701,-0.2976,1.101
5294,0,0,0,1,0,0,1,1,0,0,0,0,0,5,37,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,12.0,0.7415,1.1459,0.8585,3.5126
5295,0,0,0,1,0,0,1,0,0,0,0,0,0,5,37,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,13.0,0.5753,1.3663,-0.8469,2.0521
5296,0,0,1,0,0,0,1,1,0,0,0,1,1,4,32,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,88.2,7.0,0.3173,0.6324,-0.4534,1.6791
5297,0,0,1,0,0,0,1,0,0,0,0,1,1,4,32,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,88.6,12.0,0.4495,0.8429,0.2482,4.6159
5298,0,0,1,0,0,0,1,0,0,0,0,0,1,4,31,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,88.4,5.0,0.0584,0.9334,-0.2638,2.0115
5299,0,1,0,0,0,1,1,3,2,0,0,0,0,4,30,9,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,78.7,3.0,-0.1911,-0.5763,0.5862,3.1156
5300,0,0,0,1,0,1,1,3,2,0,0,0,0,4,30,8,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,94.4,4.0,0.8577,1.1358,-0.7443,2.1262
5301,0,0,0,1,0,1,1,3,2,0,0,0,0,4,30,7,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,93.1,3.0,0.9159,1.1088,0.789,2.9106
5302,0,0,0,0,1,1,1,3,2,0,0,0,0,4,30,6,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,92.7,6.0,1.4159,0.7209,0.5508,1.9846
5303,1,0,0,0,0,1,1,2,2,0,0,0,0,4,30,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,84.1,14.0,1.2638,0.607,0.2618,0.8183
5304,0,0,0,1,0,1,1,1,2,0,0,0,0,4,30,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,13.0,0.741,1.1322,-1.0262,1.1837
5305,0,0,0,0,1,1,1,0,2,0,0,0,0,4,30,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,11.0,0.7697,0.986,-1.4467,3.1875
5306,0,0,0,0,1,1,1,0,1,0,0,0,0,4,30,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,91.2,3.0,1.3264,0.8163,0.5904,2.8355
5307,0,0,0,0,1,1,1,0,0,0,0,0,0,4,30,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,91.1,11.0,1.2395,0.9725,-0.3315,3.5367
5308,0,0,0,1,0,0,1,3,1,0,0,0,2,3,25,5,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,91.3,4.0,0.8261,1.0569,-0.6433,2.8644
5309,0,0,0,0,1,0,1,2,1,0,0,0,2,3,25,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,13.0,1.1601,0.8732,-0.3314,0.7889
5310,0,0,1,0,0,0,1,1,1,0,0,0,2,3,25,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,88.5,13.0,0.0557,0.8407,-1.4728,2.1366
5311,0,0,1,0,0,0,1,1,0,0,0,0,2,3,25,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,89.6,13.0,0.202,1.0411,-0.9489,2.2575
5312,0,0,0,0,1,0,1,0,0,0,0,0,2,3,25,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,91.2,14.0,1.228,0.4211,0.5079,1.2433
5313,0,0,0,0,1,0,1,1,1,0,0,0,1,3,24,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,3.0,1.1658,0.9442,0.4368,3.0032
5314,0,0,1,0,0,0,1,1,0,0,0,0,1,3,24,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,87.7,7.0,0.1762,0.7884,-0.5692,1.5487
5315,0,0,0,1,0,0,1,0,0,0,0,0,1,3,24,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,90.9,12.0,0.825,1.3803,1.6568,2.9519
5316,0,0,1,0,0,0,1,1,2,0,0,0,0,3,23,4,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,89.7,11.0,0.198,0.8519,-0.481,3.7001
5317,0,0,0,1,0,0,1,1,1,0,0,0,0,3,23,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,91.7,1.0,0.7185,1.2189,-0.3082,3.3109
